TERRITORIO;TIPOLOGÍA PENAL;2015;2016; Var. % 16/15
CANTABRIA;8.-HURTOS;2399;2329;-2,9
Municipio de Santander;1.-DELITOS Y FALTAS (EU);3091;2915;-5,7
Municipio de Santander;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Santander;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);79;55;-30,4
Municipio de Santander;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);79;94;19,0
Municipio de Santander;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);59;24;-59,3
Municipio de Santander;6.-TRÁFICO DE DROGAS (EU);24;15;-37,5
Municipio de Santander;7.-DAÑOS;298;310;4,0
Municipio de Santander;8.-HURTOS;1142;1089;-4,6
Municipio de Torrelavega;1.-DELITOS Y FALTAS (EU);747;829;11,0
Municipio de Torrelavega;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Torrelavega;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);10;15;50,0
Municipio de Torrelavega;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);32;37;15,6
Municipio de Torrelavega;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);4;7;75,0
Municipio de Torrelavega;6.-TRÁFICO DE DROGAS (EU);2;2;0,0
Municipio de Torrelavega;7.-DAÑOS;67;88;31,3
Municipio de Torrelavega;8.-HURTOS;255;295;15,7
CASTILLA Y LEÓN;1.-DELITOS Y FALTAS (EU);37396;36069;-3,5
CASTILLA Y LEÓN;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);5;3;-40,0
CASTILLA Y LEÓN;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);417;438;5,0
CASTILLA Y LEÓN;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);1757;1907;8,5
CASTILLA Y LEÓN;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);360;458;27,2
CASTILLA Y LEÓN;6.-TRÁFICO DE DROGAS (EU);142;155;9,2
CASTILLA Y LEÓN;7.-DAÑOS;5407;5219;-3,5
CASTILLA Y LEÓN;8.-HURTOS;12080;11309;-6,4
Provincia de Ávila;1.-DELITOS Y FALTAS (EU);2428;2330;-4,0
Provincia de Ávila;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;0;-100,0
Provincia de Ávila;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);27;21;-22,2
Provincia de Ávila;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);234;240;2,6
Provincia de Ávila;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);23;17;-26,1
Provincia de Ávila;6.-TRÁFICO DE DROGAS (EU);10;10;0,0
Provincia de Ávila;7.-DAÑOS;399;414;3,8
Provincia de Ávila;8.-HURTOS;496;397;-20,0
Municipio de Ávila;1.-DELITOS Y FALTAS (EU);744;794;6,7
Municipio de Ávila;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Ávila;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);11;11;0,0
Municipio de Ávila;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);25;17;-32,0
Municipio de Ávila;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);6;7;16,7
Municipio de Ávila;6.-TRÁFICO DE DROGAS (EU);3;4;33,3
Municipio de Ávila;7.-DAÑOS;130;133;2,3
Municipio de Ávila;8.-HURTOS;221;187;-15,4
Provincia de Burgos;1.-DELITOS Y FALTAS (EU);5465;5346;-2,2
Provincia de Burgos;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;1;100,0
Provincia de Burgos;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);76;91;19,7
Provincia de Burgos;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);239;210;-12,1
Provincia de Burgos;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);51;91;78,4
Provincia de Burgos;6.-TRÁFICO DE DROGAS (EU);20;30;50,0
Provincia de Burgos;7.-DAÑOS;823;776;-5,7
Provincia de Burgos;8.-HURTOS;1900;1762;-7,3
Municipio de Burgos;1.-DELITOS Y FALTAS (EU);2973;2869;-3,5
Municipio de Burgos;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Burgos;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);50;72;44,0
Municipio de Burgos;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);75;59;-21,3
Municipio de Burgos;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);21;43;104,8
Municipio de Burgos;6.-TRÁFICO DE DROGAS (EU);14;13;-7,1
Municipio de Burgos;7.-DAÑOS;403;361;-10,4
Municipio de Burgos;8.-HURTOS;1293;1203;-7,0
Provincia de León;1.-DELITOS Y FALTAS (EU);7795;7435;-4,6
Provincia de León;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;1;0,0
Provincia de León;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);98;128;30,6
Provincia de León;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);415;493;18,8
Provincia de León;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);93;104;11,8
Provincia de León;6.-TRÁFICO DE DROGAS (EU);21;20;-4,8
Provincia de León;7.-DAÑOS;1216;1056;-13,2
Provincia de León;8.-HURTOS;2439;2300;-5,7
Municipio de León;1.-DELITOS Y FALTAS (EU);3183;3051;-4,1
Municipio de León;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;1;0,0
Municipio de León;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);69;87;26,1
Municipio de León;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);68;92;35,3
Municipio de León;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);39;37;-5,1
Municipio de León;6.-TRÁFICO DE DROGAS (EU);3;8;166,7
Municipio de León;7.-DAÑOS;443;420;-5,2
Municipio de León;8.-HURTOS;1238;1254;1,3
Municipio de Ponferrada;1.-DELITOS Y FALTAS (EU);1125;947;-15,8
Municipio de Ponferrada;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Ponferrada;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);8;9;12,5
Municipio de Ponferrada;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);45;41;-8,9
Municipio de Ponferrada;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);17;16;-5,9
Municipio de Ponferrada;6.-TRÁFICO DE DROGAS (EU);8;5;-37,5
Municipio de Ponferrada;7.-DAÑOS;185;138;-25,4
Municipio de Ponferrada;8.-HURTOS;410;313;-23,7
Provincia de Palencia;1.-DELITOS Y FALTAS (EU);1928;1876;-2,7
Provincia de Palencia;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Provincia de Palencia;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);20;17;-15,0
Provincia de Palencia;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);82;84;2,4
Provincia de Palencia;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);9;29;222,2
Provincia de Palencia;6.-TRÁFICO DE DROGAS (EU);8;7;-12,5
Provincia de Palencia;7.-DAÑOS;337;319;-5,3
Provincia de Palencia;8.-HURTOS;539;479;-11,1
Municipio de Palencia;1.-DELITOS Y FALTAS (EU);1023;996;-2,6
Municipio de Palencia;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Palencia;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);16;10;-37,5
Municipio de Palencia;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);32;32;0,0
Municipio de Palencia;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);7;15;114,3
Municipio de Palencia;6.-TRÁFICO DE DROGAS (EU);4;4;0,0
Municipio de Palencia;7.-DAÑOS;212;181;-14,6
Municipio de Palencia;8.-HURTOS;320;317;-0,9
Provincia de Salamanca;1.-DELITOS Y FALTAS (EU);5081;4939;-2,8
Provincia de Salamanca;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);2;1;-50,0
Provincia de Salamanca;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);77;83;7,8
Provincia de Salamanca;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);183;133;-27,3
Provincia de Salamanca;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);54;68;25,9
Provincia de Salamanca;6.-TRÁFICO DE DROGAS (EU);29;19;-34,5
Provincia de Salamanca;7.-DAÑOS;611;577;-5,6
Provincia de Salamanca;8.-HURTOS;1886;2025;7,4
Municipio de Salamanca;1.-DELITOS Y FALTAS (EU);3012;2923;-3,0
Municipio de Salamanca;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;1;0,0
Municipio de Salamanca;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);66;63;-4,5
Municipio de Salamanca;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);45;32;-28,9
Municipio de Salamanca;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);30;39;30,0
Municipio de Salamanca;6.-TRÁFICO DE DROGAS (EU);17;9;-47,1
Municipio de Salamanca;7.-DAÑOS;325;285;-12,3
Municipio de Salamanca;8.-HURTOS;1364;1515;11,1
Provincia de Segovia;1.-DELITOS Y FALTAS (EU);2162;2199;1,7
Provincia de Segovia;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Provincia de Segovia;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);11;16;45,5
Provincia de Segovia;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);150;199;32,7
Provincia de Segovia;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);15;22;46,7
Provincia de Segovia;6.-TRÁFICO DE DROGAS (EU);11;19;72,7
Provincia de Segovia;7.-DAÑOS;329;353;7,3
Provincia de Segovia;8.-HURTOS;564;468;-17,0
Municipio de Segovia;1.-DELITOS Y FALTAS (EU);846;839;-0,8
Municipio de Segovia;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Segovia;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);6;7;16,7
Municipio de Segovia;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);23;18;-21,7
Municipio de Segovia;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);6;3;-50,0
Municipio de Segovia;6.-TRÁFICO DE DROGAS (EU);3;5;66,7
Municipio de Segovia;7.-DAÑOS;151;144;-4,6
Municipio de Segovia;8.-HURTOS;292;277;-5,1
Provincia de Soria;1.-DELITOS Y FALTAS (EU);1101;1146;4,1
Provincia de Soria;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;0;-100,0
Provincia de Soria;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);13;15;15,4
Provincia de Soria;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);55;83;50,9
Provincia de Soria;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);3;11;266,7
Provincia de Soria;6.-TRÁFICO DE DROGAS (EU);9;8;-11,1
Provincia de Soria;7.-DAÑOS;138;174;26,1
Provincia de Soria;8.-HURTOS;313;263;-16,0
Municipio de Soria;1.-DELITOS Y FALTAS (EU);591;600;1,5
Municipio de Soria;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;0;-100,0
Municipio de Soria;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);8;10;25,0
Municipio de Soria;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);13;27;107,7
Municipio de Soria;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);1;9;800,0
Municipio de Soria;6.-TRÁFICO DE DROGAS (EU);6;7;16,7
Municipio de Soria;7.-DAÑOS;67;80;19,4
Municipio de Soria;8.-HURTOS;210;177;-15,7
Provincia de Valladolid;1.-DELITOS Y FALTAS (EU);9187;8564;-6,8
Provincia de Valladolid;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Provincia de Valladolid;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);69;47;-31,9
Provincia de Valladolid;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);303;361;19,1
Provincia de Valladolid;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);67;94;40,3
Provincia de Valladolid;6.-TRÁFICO DE DROGAS (EU);26;32;23,1
Provincia de Valladolid;7.-DAÑOS;1275;1257;-1,4
Provincia de Valladolid;8.-HURTOS;3284;2967;-9,7
Municipio de Valladolid;1.-DELITOS Y FALTAS (EU);5324;4781;-10,2
Municipio de Valladolid;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Valladolid;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);56;35;-37,5
Municipio de Valladolid;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);131;133;1,5
Municipio de Valladolid;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);36;46;27,8
Municipio de Valladolid;6.-TRÁFICO DE DROGAS (EU);20;19;-5,0
Municipio de Valladolid;7.-DAÑOS;632;622;-1,6
Municipio de Valladolid;8.-HURTOS;2240;2018;-9,9
Provincia de Zamora;1.-DELITOS Y FALTAS (EU);2249;2234;-0,7
Provincia de Zamora;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Provincia de Zamora;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);26;20;-23,1
Provincia de Zamora;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);96;104;8,3
Provincia de Zamora;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);45;22;-51,1
Provincia de Zamora;6.-TRÁFICO DE DROGAS (EU);8;10;25,0
Provincia de Zamora;7.-DAÑOS;279;293;5,0
Provincia de Zamora;8.-HURTOS;659;648;-1,7
Municipio de Zamora;1.-DELITOS Y FALTAS (EU);1037;1000;-3,6
Municipio de Zamora;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Zamora;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);16;11;-31,3
Municipio de Zamora;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);34;30;-11,8
Municipio de Zamora;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);31;6;-80,6
Municipio de Zamora;6.-TRÁFICO DE DROGAS (EU);5;5;0,0
Municipio de Zamora;7.-DAÑOS;143;149;4,2
Municipio de Zamora;8.-HURTOS;344;347;0,9
CASTILLA - LA MANCHA;1.-DELITOS Y FALTAS (EU);34336;31877;-7,2
CASTILLA - LA MANCHA;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);4;6;50,0
CASTILLA - LA MANCHA;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);490;523;6,7
CASTILLA - LA MANCHA;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);3160;3271;3,5
CASTILLA - LA MANCHA;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);640;741;15,8
CASTILLA - LA MANCHA;6.-TRÁFICO DE DROGAS (EU);172;155;-9,9
CASTILLA - LA MANCHA;7.-DAÑOS;4212;3625;-13,9
CASTILLA - LA MANCHA;8.-HURTOS;8388;7824;-6,7
Provincia de Albacete;1.-DELITOS Y FALTAS (EU);6272;5615;-10,5
Provincia de Albacete;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;1;0,0
Provincia de Albacete;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);108;108;0,0
Provincia de Albacete;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);405;362;-10,6
Provincia de Albacete;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);102;85;-16,7
Provincia de Albacete;6.-TRÁFICO DE DROGAS (EU);42;26;-38,1
Provincia de Albacete;7.-DAÑOS;688;611;-11,2
Provincia de Albacete;8.-HURTOS;2215;1908;-13,9
Municipio de Albacete;1.-DELITOS Y FALTAS (EU);2768;2589;-6,5
Municipio de Albacete;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;1;100,0
Municipio de Albacete;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);55;54;-1,8
Municipio de Albacete;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);115;111;-3,5
Municipio de Albacete;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);68;56;-17,6
Municipio de Albacete;6.-TRÁFICO DE DROGAS (EU);14;9;-35,7
Municipio de Albacete;7.-DAÑOS;159;174;9,4
Municipio de Albacete;8.-HURTOS;1290;1188;-7,9
Provincia de Ciudad Real;1.-DELITOS Y FALTAS (EU);7233;6369;-11,9
Provincia de Ciudad Real;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;0;-100,0
Provincia de Ciudad Real;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);71;83;16,9
Provincia de Ciudad Real;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);364;389;6,9
Provincia de Ciudad Real;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);60;83;38,3
Provincia de Ciudad Real;6.-TRÁFICO DE DROGAS (EU);49;49;0,0
Provincia de Ciudad Real;7.-DAÑOS;928;697;-24,9
Provincia de Ciudad Real;8.-HURTOS;1782;1734;-2,7
Municipio de Ciudad Real;1.-DELITOS Y FALTAS (EU);1314;1296;-1,4
Municipio de Ciudad Real;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Ciudad Real;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);21;29;38,1
Municipio de Ciudad Real;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);50;49;-2,0
Municipio de Ciudad Real;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);7;21;200,0
Municipio de Ciudad Real;6.-TRÁFICO DE DROGAS (EU);9;8;-11,1
Municipio de Ciudad Real;7.-DAÑOS;151;141;-6,6
Municipio de Ciudad Real;8.-HURTOS;450;494;9,8
Municipio de Puertollano;1.-DELITOS Y FALTAS (EU);878;765;-12,9
Municipio de Puertollano;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Puertollano;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);10;16;60,0
Municipio de Puertollano;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);42;23;-45,2
Municipio de Puertollano;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);10;11;10,0
Municipio de Puertollano;6.-TRÁFICO DE DROGAS (EU);3;3;0,0
Municipio de Puertollano;7.-DAÑOS;106;97;-8,5
Municipio de Puertollano;8.-HURTOS;233;224;-3,9
Provincia de Cuenca;1.-DELITOS Y FALTAS (EU);2855;2900;1,6
Provincia de Cuenca;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;0;-100,0
Provincia de Cuenca;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);39;41;5,1
Provincia de Cuenca;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);230;230;0,0
Provincia de Cuenca;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);33;53;60,6
Provincia de Cuenca;6.-TRÁFICO DE DROGAS (EU);3;10;233,3
Provincia de Cuenca;7.-DAÑOS;403;432;7,2
Provincia de Cuenca;8.-HURTOS;672;651;-3,1
Municipio de Cuenca;1.-DELITOS Y FALTAS (EU);954;934;-2,1
Municipio de Cuenca;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;0;-100,0
Municipio de Cuenca;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);32;25;-21,9
Municipio de Cuenca;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);55;35;-36,4
Municipio de Cuenca;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);15;23;53,3
Municipio de Cuenca;6.-TRÁFICO DE DROGAS (EU);0;1;100,0
Municipio de Cuenca;7.-DAÑOS;111;154;38,7
Municipio de Cuenca;8.-HURTOS;277;271;-2,2
Provincia de Guadalajara;1.-DELITOS Y FALTAS (EU);4595;4389;-4,5
Provincia de Guadalajara;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;2;100,0
Provincia de Guadalajara;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);68;122;79,4
Provincia de Guadalajara;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);420;408;-2,9
Provincia de Guadalajara;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);119;166;39,5
Provincia de Guadalajara;6.-TRÁFICO DE DROGAS (EU);17;15;-11,8
Provincia de Guadalajara;7.-DAÑOS;856;673;-21,4
Provincia de Guadalajara;8.-HURTOS;1027;980;-4,6
Municipio de Guadalajara;1.-DELITOS Y FALTAS (EU);1665;1595;-4,2
Municipio de Guadalajara;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Guadalajara;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);36;58;61,1
Municipio de Guadalajara;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);90;72;-20,0
Municipio de Guadalajara;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);54;59;9,3
Municipio de Guadalajara;6.-TRÁFICO DE DROGAS (EU);6;5;-16,7
Municipio de Guadalajara;7.-DAÑOS;277;204;-26,4
Municipio de Guadalajara;8.-HURTOS;510;529;3,7
Provincia de Toledo;1.-DELITOS Y FALTAS (EU);13381;12604;-5,8
Provincia de Toledo;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;3;100,0
Provincia de Toledo;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);204;169;-17,2
Provincia de Toledo;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);1741;1882;8,1
Provincia de Toledo;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);326;354;8,6
Provincia de Toledo;6.-TRÁFICO DE DROGAS (EU);61;55;-9,8
Provincia de Toledo;7.-DAÑOS;1337;1212;-9,3
Provincia de Toledo;8.-HURTOS;2692;2551;-5,2
Municipio de Talavera de la Reina;1.-DELITOS Y FALTAS (EU);1349;1268;-6,0
Municipio de Talavera de la Reina;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;1;100,0
Municipio de Talavera de la Reina;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);27;32;18,5
Municipio de Talavera de la Reina;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);85;63;-25,9
Municipio de Talavera de la Reina;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);20;16;-20,0
Municipio de Talavera de la Reina;6.-TRÁFICO DE DROGAS (EU);8;12;50,0
Municipio de Talavera de la Reina;7.-DAÑOS;134;162;20,9
Municipio de Talavera de la Reina;8.-HURTOS;536;407;-24,1
Municipio de Toledo;1.-DELITOS Y FALTAS (EU);1681;1767;5,1
Municipio de Toledo;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Toledo;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);21;19;-9,5
Municipio de Toledo;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);91;113;24,2
Municipio de Toledo;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);50;62;24,0
Municipio de Toledo;6.-TRÁFICO DE DROGAS (EU);9;8;-11,1
Municipio de Toledo;7.-DAÑOS;148;131;-11,5
Municipio de Toledo;8.-HURTOS;499;587;17,6
CATALUÑA;1.-DELITOS Y FALTAS (EU);206692;196198;-5,1
CATALUÑA;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);14;28;100,0
CATALUÑA;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);10824;9568;-11,6
CATALUÑA;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);11556;11801;2,1
CATALUÑA;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);4108;3878;-5,6
CATALUÑA;6.-TRÁFICO DE DROGAS (EU);948;1063;12,1
CATALUÑA;7.-DAÑOS;19497;19341;-0,8
CATALUÑA;8.-HURTOS;80689;77025;-4,5
Provincia de Barcelona;1.-DELITOS Y FALTAS (EU);158426;151903;-4,1
Provincia de Barcelona;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);11;20;81,8
Provincia de Barcelona;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);9724;8515;-12,4
Provincia de Barcelona;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);7757;7942;2,4
Provincia de Barcelona;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);3454;3329;-3,6
Provincia de Barcelona;6.-TRÁFICO DE DROGAS (EU);573;647;12,9
Provincia de Barcelona;7.-DAÑOS;14036;14018;-0,1
Provincia de Barcelona;8.-HURTOS;67418;64697;-4,0
Municipio de Badalona;1.-DELITOS Y FALTAS (EU);5635;5362;-4,8
Municipio de Badalona;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;2;100,0
Municipio de Badalona;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);721;601;-16,6
Municipio de Badalona;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);210;235;11,9
Municipio de Badalona;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);119;118;-0,8
Municipio de Badalona;6.-TRÁFICO DE DROGAS (EU);22;24;9,1
Municipio de Badalona;7.-DAÑOS;596;596;0,0
Municipio de Badalona;8.-HURTOS;1837;1553;-15,5
Municipio de Barcelona;1.-DELITOS Y FALTAS (EU);75848;72875;-3,9
Municipio de Barcelona;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);5;4;-20,0
Municipio de Barcelona;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);5282;4511;-14,6
Municipio de Barcelona;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);2837;2534;-10,7
Municipio de Barcelona;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);1857;1903;2,5
Municipio de Barcelona;6.-TRÁFICO DE DROGAS (EU);226;216;-4,4
Municipio de Barcelona;7.-DAÑOS;4688;4619;-1,5
Municipio de Barcelona;8.-HURTOS;41503;39769;-4,2
Municipio de Castelldefels;1.-DELITOS Y FALTAS (EU);1468;1493;1,7
Municipio de Castelldefels;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Castelldefels;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);67;57;-14,9
Municipio de Castelldefels;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);103;91;-11,7
