TERRITORIO;TIPOLOGÍA PENAL;2013;2014;Var. % 14/13
Municipio de Vélez-Málaga;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);2;0;-100,0
Municipio de Vélez-Málaga;3.-DELINCUENCIA VIOLENTA (EU);86;67;-22,1
Municipio de Vélez-Málaga;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);51;47;-7,8
Municipio de Vélez-Málaga;4.-ROBOS CON FUERZA;439;220;-49,9
Municipio de Vélez-Málaga;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);186;69;-62,9
Municipio de Vélez-Málaga;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);58;33;-43,1
Municipio de Vélez-Málaga;6.-TRÁFICO DE DROGAS (EU);24;27;12,5
Municipio de Vélez-Málaga;7.-DAÑOS;256;215;-16,0
Municipio de Vélez-Málaga;8.-HURTOS;900;795;-11,7
Municipio de Torremolinos;1.-DELITOS Y FALTAS (EU);4551;3933;-13,6
Municipio de Torremolinos;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;1;100,0
Municipio de Torremolinos;3.-DELINCUENCIA VIOLENTA (EU);156;103;-34,0
Municipio de Torremolinos;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);117;60;-48,7
Municipio de Torremolinos;4.-ROBOS CON FUERZA;428;290;-32,2
Municipio de Torremolinos;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);95;104;9,5
Municipio de Torremolinos;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);94;88;-6,4
Municipio de Torremolinos;6.-TRÁFICO DE DROGAS (EU);40;49;22,5
Municipio de Torremolinos;7.-DAÑOS;447;362;-19,0
Municipio de Torremolinos;8.-HURTOS;2169;1590;-26,7
Provincia de Sevilla;1.-DELITOS Y FALTAS (EU);68730;65265;-5,0
Provincia de Sevilla;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);14;7;-50,0
Provincia de Sevilla;3.-DELINCUENCIA VIOLENTA (EU);2749;2422;-11,9
Provincia de Sevilla;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);2277;1915;-15,9
Provincia de Sevilla;4.-ROBOS CON FUERZA;13668;11485;-16,0
Provincia de Sevilla;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);3273;2931;-10,4
Provincia de Sevilla;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);1654;1442;-12,8
Provincia de Sevilla;6.-TRÁFICO DE DROGAS (EU);254;302;18,9
Provincia de Sevilla;7.-DAÑOS;6031;6071;0,7
Provincia de Sevilla;8.-HURTOS;24479;22606;-7,7
Municipio de Alcalá de Guadaíra;1.-DELITOS Y FALTAS (EU);3117;3036;-2,6
Municipio de Alcalá de Guadaíra;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Alcalá de Guadaíra;3.-DELINCUENCIA VIOLENTA (EU);82;78;-4,9
Municipio de Alcalá de Guadaíra;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);74;61;-17,6
Municipio de Alcalá de Guadaíra;4.-ROBOS CON FUERZA;679;704;3,7
Municipio de Alcalá de Guadaíra;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);217;222;2,3
Municipio de Alcalá de Guadaíra;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);71;54;-23,9
Municipio de Alcalá de Guadaíra;6.-TRÁFICO DE DROGAS (EU);7;15;114,3
Municipio de Alcalá de Guadaíra;7.-DAÑOS;297;313;5,4
Municipio de Alcalá de Guadaíra;8.-HURTOS;1079;995;-7,8
Municipio de Dos Hermanas;1.-DELITOS Y FALTAS (EU);4265;3677;-13,8
Municipio de Dos Hermanas;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);3;3;0,0
Municipio de Dos Hermanas;3.-DELINCUENCIA VIOLENTA (EU);140;127;-9,3
Municipio de Dos Hermanas;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);113;98;-13,3
Municipio de Dos Hermanas;4.-ROBOS CON FUERZA;750;593;-20,9
Municipio de Dos Hermanas;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);191;122;-36,1
Municipio de Dos Hermanas;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);130;88;-32,3
Municipio de Dos Hermanas;6.-TRÁFICO DE DROGAS (EU);10;18;80,0
Municipio de Dos Hermanas;7.-DAÑOS;494;454;-8,1
Municipio de Dos Hermanas;8.-HURTOS;1486;1129;-24,0
Municipio de Sevilla;1.-DELITOS Y FALTAS (EU);37486;35663;-4,9
Municipio de Sevilla;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);3;2;-33,3
Municipio de Sevilla;3.-DELINCUENCIA VIOLENTA (EU);1941;1720;-11,4
Municipio de Sevilla;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);1715;1486;-13,4
Municipio de Sevilla;4.-ROBOS CON FUERZA;6086;5078;-16,6
Municipio de Sevilla;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);1117;1046;-6,4
Municipio de Sevilla;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);1019;914;-10,3
Municipio de Sevilla;6.-TRÁFICO DE DROGAS (EU);109;123;12,8
Municipio de Sevilla;7.-DAÑOS;3370;3331;-1,2
Municipio de Sevilla;8.-HURTOS;15489;14580;-5,9
Municipio de Utrera;1.-DELITOS Y FALTAS (EU);2078;1902;-8,5
Municipio de Utrera;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;0;-100,0
Municipio de Utrera;3.-DELINCUENCIA VIOLENTA (EU);40;24;-40,0
Municipio de Utrera;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);31;19;-38,7
Municipio de Utrera;4.-ROBOS CON FUERZA;445;335;-24,7
Municipio de Utrera;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);114;85;-25,4
Municipio de Utrera;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);64;33;-48,4
Municipio de Utrera;6.-TRÁFICO DE DROGAS (EU);9;8;-11,1
Municipio de Utrera;7.-DAÑOS;191;204;6,8
Municipio de Utrera;8.-HURTOS;616;588;-4,5
ARAGÓN;1.-DELITOS Y FALTAS (EU);32345;30436;-5,9
ARAGÓN;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);5;2;-60,0
ARAGÓN;3.-DELINCUENCIA VIOLENTA (EU);1394;1081;-22,5
ARAGÓN;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);976;701;-28,2
ARAGÓN;4.-ROBOS CON FUERZA;5301;4582;-13,6
ARAGÓN;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);1639;1442;-12,0
ARAGÓN;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);368;328;-10,9
ARAGÓN;6.-TRÁFICO DE DROGAS (EU);266;243;-8,6
ARAGÓN;7.-DAÑOS;4495;4363;-2,9
ARAGÓN;8.-HURTOS;10604;9527;-10,2
Provincia de Huesca;1.-DELITOS Y FALTAS (EU);4290;4085;-4,8
Provincia de Huesca;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;0;-100,0
Provincia de Huesca;3.-DELINCUENCIA VIOLENTA (EU);110;84;-23,6
Provincia de Huesca;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);68;50;-26,5
Provincia de Huesca;4.-ROBOS CON FUERZA;676;607;-10,2
Provincia de Huesca;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);193;146;-24,4
Provincia de Huesca;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);37;39;5,4
Provincia de Huesca;6.-TRÁFICO DE DROGAS (EU);45;44;-2,2
Provincia de Huesca;7.-DAÑOS;669;572;-14,5
Provincia de Huesca;8.-HURTOS;1313;1252;-4,6
Municipio de Huesca;1.-DELITOS Y FALTAS (EU);901;864;-4,1
Municipio de Huesca;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Huesca;3.-DELINCUENCIA VIOLENTA (EU);28;30;7,1
Municipio de Huesca;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);17;11;-35,3
Municipio de Huesca;4.-ROBOS CON FUERZA;97;76;-21,6
Municipio de Huesca;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);34;20;-41,2
Municipio de Huesca;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);10;9;-10,0
Municipio de Huesca;6.-TRÁFICO DE DROGAS (EU);10;13;30,0
Municipio de Huesca;7.-DAÑOS;152;111;-27,0
Municipio de Huesca;8.-HURTOS;306;289;-5,6
Provincia de Teruel;1.-DELITOS Y FALTAS (EU);2411;2234;-7,3
Provincia de Teruel;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Provincia de Teruel;3.-DELINCUENCIA VIOLENTA (EU);51;44;-13,7
Provincia de Teruel;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);27;23;-14,8
Provincia de Teruel;4.-ROBOS CON FUERZA;523;427;-18,4
Provincia de Teruel;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);171;147;-14,0
Provincia de Teruel;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);23;23;0,0
Provincia de Teruel;6.-TRÁFICO DE DROGAS (EU);16;29;81,3
Provincia de Teruel;7.-DAÑOS;352;374;6,3
Provincia de Teruel;8.-HURTOS;650;556;-14,5
Municipio de Teruel;1.-DELITOS Y FALTAS (EU);619;584;-5,7
Municipio de Teruel;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Teruel;3.-DELINCUENCIA VIOLENTA (EU);24;15;-37,5
Municipio de Teruel;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);10;10;0,0
Municipio de Teruel;4.-ROBOS CON FUERZA;87;81;-6,9
Municipio de Teruel;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);31;28;-9,7
Municipio de Teruel;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);4;9;125,0
Municipio de Teruel;6.-TRÁFICO DE DROGAS (EU);5;9;80,0
Municipio de Teruel;7.-DAÑOS;99;107;8,1
Municipio de Teruel;8.-HURTOS;196;174;-11,2
Provincia de Zaragoza;1.-DELITOS Y FALTAS (EU);25644;24117;-6,0
Provincia de Zaragoza;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);4;2;-50,0
Provincia de Zaragoza;3.-DELINCUENCIA VIOLENTA (EU);1233;953;-22,7
Provincia de Zaragoza;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);881;628;-28,7
Provincia de Zaragoza;4.-ROBOS CON FUERZA;4102;3548;-13,5
Provincia de Zaragoza;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);1275;1149;-9,9
Provincia de Zaragoza;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);308;266;-13,6
Provincia de Zaragoza;6.-TRÁFICO DE DROGAS (EU);205;170;-17,1
Provincia de Zaragoza;7.-DAÑOS;3474;3417;-1,6
Provincia de Zaragoza;8.-HURTOS;8641;7719;-10,7
Municipio de Zaragoza;1.-DELITOS Y FALTAS (EU);18293;17213;-5,9
Municipio de Zaragoza;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);3;2;-33,3
Municipio de Zaragoza;3.-DELINCUENCIA VIOLENTA (EU);1071;805;-24,8
Municipio de Zaragoza;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);815;578;-29,1
Municipio de Zaragoza;4.-ROBOS CON FUERZA;2003;1702;-15,0
Municipio de Zaragoza;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);629;565;-10,2
Municipio de Zaragoza;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);184;178;-3,3
Municipio de Zaragoza;6.-TRÁFICO DE DROGAS (EU);131;111;-15,3
Municipio de Zaragoza;7.-DAÑOS;2485;2400;-3,4
Municipio de Zaragoza;8.-HURTOS;7066;6232;-11,8
ASTURIAS (PRINCIPADO DE);1.-DELITOS Y FALTAS (EU);22971;21607;-5,9
ASTURIAS (PRINCIPADO DE);2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);7;3;-57,1
ASTURIAS (PRINCIPADO DE);3.-DELINCUENCIA VIOLENTA (EU);880;746;-15,2
ASTURIAS (PRINCIPADO DE);3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);591;488;-17,4
ASTURIAS (PRINCIPADO DE);4.-ROBOS CON FUERZA;2535;2489;-1,8
ASTURIAS (PRINCIPADO DE);4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);767;710;-7,4
ASTURIAS (PRINCIPADO DE);5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);337;377;11,9
ASTURIAS (PRINCIPADO DE);6.-TRÁFICO DE DROGAS (EU);152;134;-11,8
ASTURIAS (PRINCIPADO DE);7.-DAÑOS;2913;2459;-15,6
ASTURIAS (PRINCIPADO DE);8.-HURTOS;7731;6602;-14,6
Municipio de Avilés;1.-DELITOS Y FALTAS (EU);1692;1631;-3,6
Municipio de Avilés;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);2;1;-50,0
Municipio de Avilés;3.-DELINCUENCIA VIOLENTA (EU);70;64;-8,6
Municipio de Avilés;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);39;49;25,6
Municipio de Avilés;4.-ROBOS CON FUERZA;234;220;-6,0
Municipio de Avilés;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);81;47;-42,0
Municipio de Avilés;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);28;55;96,4
Municipio de Avilés;6.-TRÁFICO DE DROGAS (EU);12;9;-25,0
Municipio de Avilés;7.-DAÑOS;300;225;-25,0
Municipio de Avilés;8.-HURTOS;499;446;-10,6
Municipio de Gijón;1.-DELITOS Y FALTAS (EU);6307;5326;-15,6
Municipio de Gijón;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;1;0,0
Municipio de Gijón;3.-DELINCUENCIA VIOLENTA (EU);266;224;-15,8
Municipio de Gijón;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);198;148;-25,3
Municipio de Gijón;4.-ROBOS CON FUERZA;507;509;0,4
Municipio de Gijón;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);113;112;-0,9
Municipio de Gijón;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);78;98;25,6
Municipio de Gijón;6.-TRÁFICO DE DROGAS (EU);25;31;24,0
Municipio de Gijón;7.-DAÑOS;962;559;-41,9
Municipio de Gijón;8.-HURTOS;2214;1780;-19,6
Municipio de Oviedo;1.-DELITOS Y FALTAS (EU);5162;5013;-2,9
Municipio de Oviedo;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);2;0;-100,0
Municipio de Oviedo;3.-DELINCUENCIA VIOLENTA (EU);305;257;-15,7
Municipio de Oviedo;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);236;201;-14,8
Municipio de Oviedo;4.-ROBOS CON FUERZA;415;452;8,9
Municipio de Oviedo;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);149;142;-4,7
Municipio de Oviedo;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);101;81;-19,8
Municipio de Oviedo;6.-TRÁFICO DE DROGAS (EU);38;21;-44,7
Municipio de Oviedo;7.-DAÑOS;478;498;4,2
Municipio de Oviedo;8.-HURTOS;2223;2045;-8,0
Municipio de Siero;1.-DELITOS Y FALTAS (EU);1368;1385;1,2
Municipio de Siero;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Siero;3.-DELINCUENCIA VIOLENTA (EU);39;29;-25,6
Municipio de Siero;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);28;23;-17,9
Municipio de Siero;4.-ROBOS CON FUERZA;195;213;9,2
Municipio de Siero;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);55;67;21,8
Municipio de Siero;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);22;24;9,1
Municipio de Siero;6.-TRÁFICO DE DROGAS (EU);12;9;-25,0
Municipio de Siero;7.-DAÑOS;172;145;-15,7
Municipio de Siero;8.-HURTOS;517;504;-2,5
BALEARS (ILLES);1.-DELITOS Y FALTAS (EU);60069;55732;-7,2
BALEARS (ILLES);2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);10;11;10,0
BALEARS (ILLES);3.-DELINCUENCIA VIOLENTA (EU);1778;1661;-6,6
BALEARS (ILLES);3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);1120;1006;-10,2
BALEARS (ILLES);4.-ROBOS CON FUERZA;7985;7269;-9,0
BALEARS (ILLES);4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);2811;2784;-1,0
BALEARS (ILLES);5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);1175;1143;-2,7
BALEARS (ILLES);6.-TRÁFICO DE DROGAS (EU);472;483;2,3
BALEARS (ILLES);7.-DAÑOS;3682;3834;4,1
BALEARS (ILLES);8.-HURTOS;29341;25268;-13,9
Isla de Eivissa;1.-DELITOS Y FALTAS (EU);16664;14272;-14,4
Isla de Eivissa;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;2;100,0
Isla de Eivissa;3.-DELINCUENCIA VIOLENTA (EU);449;465;3,6
Isla de Eivissa;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);292;314;7,5
Isla de Eivissa;4.-ROBOS CON FUERZA;1884;1696;-10,0
Isla de Eivissa;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);594;520;-12,5
Isla de Eivissa;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);372;359;-3,5
Isla de Eivissa;6.-TRÁFICO DE DROGAS (EU);246;223;-9,3
Isla de Eivissa;7.-DAÑOS;741;695;-6,2
Isla de Eivissa;8.-HURTOS;9995;7966;-20,3
Municipio de Eivissa;1.-DELITOS Y FALTAS (EU);3577;3433;-4,0
Municipio de Eivissa;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;1;100,0
Municipio de Eivissa;3.-DELINCUENCIA VIOLENTA (EU);112;134;19,6
Municipio de Eivissa;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);61;81;32,8
Municipio de Eivissa;4.-ROBOS CON FUERZA;317;272;-14,2
Municipio de Eivissa;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);85;64;-24,7
Municipio de Eivissa;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);141;136;-3,5
Municipio de Eivissa;6.-TRÁFICO DE DROGAS (EU);112;88;-21,4
Municipio de Eivissa;7.-DAÑOS;165;155;-6,1
Municipio de Eivissa;8.-HURTOS;1891;1778;-6,0
Isla de Formentera;1.-DELITOS Y FALTAS (EU);635;637;0,3
Isla de Formentera;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Isla de Formentera;3.-DELINCUENCIA VIOLENTA (EU);14;17;21,4
Isla de Formentera;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);7;3;-57,1
Isla de Formentera;4.-ROBOS CON FUERZA;107;110;2,8
Isla de Formentera;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);63;73;15,9
Isla de Formentera;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);67;51;-23,9
Isla de Formentera;6.-TRÁFICO DE DROGAS (EU);1;2;100,0
Isla de Formentera;7.-DAÑOS;74;71;-4,1
Isla de Formentera;8.-HURTOS;212;196;-7,5
Isla de Mallorca;1.-DELITOS Y FALTAS (EU);40217;38425;-4,5
Isla de Mallorca;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);7;9;28,6
Isla de Mallorca;3.-DELINCUENCIA VIOLENTA (EU);1270;1136;-10,6
Isla de Mallorca;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);809;678;-16,2
Isla de Mallorca;4.-ROBOS CON FUERZA;5690;5153;-9,4
Isla de Mallorca;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);2012;2062;2,5
Isla de Mallorca;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);707;705;-0,3
Isla de Mallorca;6.-TRÁFICO DE DROGAS (EU);210;238;13,3
Isla de Mallorca;7.-DAÑOS;2582;2823;9,3
Isla de Mallorca;8.-HURTOS;18350;16312;-11,1
Municipio de Calvià;1.-DELITOS Y FALTAS (EU);4886;4510;-7,7
Municipio de Calvià;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Calvià;3.-DELINCUENCIA VIOLENTA (EU);227;216;-4,8
Municipio de Calvià;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);150;130;-13,3
Municipio de Calvià;4.-ROBOS CON FUERZA;732;612;-16,4
Municipio de Calvià;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);194;190;-2,1
Municipio de Calvià;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);43;44;2,3
Municipio de Calvià;6.-TRÁFICO DE DROGAS (EU);50;77;54,0
Municipio de Calvià;7.-DAÑOS;260;278;6,9
Municipio de Calvià;8.-HURTOS;2576;2154;-16,4
Municipio de Palma;1.-DELITOS Y FALTAS (EU);20824;20647;-0,8
Municipio de Palma;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);3;2;-33,3
Municipio de Palma;3.-DELINCUENCIA VIOLENTA (EU);748;659;-11,9
Municipio de Palma;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);508;433;-14,8
Municipio de Palma;4.-ROBOS CON FUERZA;2123;1979;-6,8
Municipio de Palma;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);506;561;10,9
Municipio de Palma;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);443;458;3,4
Municipio de Palma;6.-TRÁFICO DE DROGAS (EU);92;94;2,2
Municipio de Palma;7.-DAÑOS;1281;1452;13,3
Municipio de Palma;8.-HURTOS;9628;9326;-3,1
Isla de Menorca;1.-DELITOS Y FALTAS (EU);2553;2398;-6,1
Isla de Menorca;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);2;0;-100,0
Isla de Menorca;3.-DELINCUENCIA VIOLENTA (EU);45;43;-4,4
Isla de Menorca;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);12;11;-8,3
Isla de Menorca;4.-ROBOS CON FUERZA;304;310;2,0
Isla de Menorca;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);142;129;-9,2
Isla de Menorca;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);29;28;-3,4
Isla de Menorca;6.-TRÁFICO DE DROGAS (EU);15;20;33,3
Isla de Menorca;7.-DAÑOS;285;245;-14,0
Isla de Menorca;8.-HURTOS;784;794;1,3
CANARIAS;1.-DELITOS Y FALTAS (EU);70853;67682;-4,5
CANARIAS;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);10;9;-10,0
CANARIAS;3.-DELINCUENCIA VIOLENTA (EU);2292;2076;-9,4
CANARIAS;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);1389;1240;-10,7
CANARIAS;4.-ROBOS CON FUERZA;10465;9490;-9,3
CANARIAS;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);3090;2752;-10,9
CANARIAS;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);1425;1409;-1,1
CANARIAS;6.-TRÁFICO DE DROGAS (EU);483;415;-14,1
CANARIAS;7.-DAÑOS;6123;5406;-11,7
CANARIAS;8.-HURTOS;24836;22985;-7,5
Provincia de Palmas (Las);1.-DELITOS Y FALTAS (EU);37892;36688;-3,2
Provincia de Palmas (Las);2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);4;5;25,0
Provincia de Palmas (Las);3.-DELINCUENCIA VIOLENTA (EU);1243;1171;-5,8
Provincia de Palmas (Las);3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);785;730;-7,0
Provincia de Palmas (Las);4.-ROBOS CON FUERZA;5094;4250;-16,6
Provincia de Palmas (Las);4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);1503;1069;-28,9
Provincia de Palmas (Las);5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);722;706;-2,2
Provincia de Palmas (Las);6.-TRÁFICO DE DROGAS (EU);282;241;-14,5
Provincia de Palmas (Las);7.-DAÑOS;3353;3050;-9,0
Provincia de Palmas (Las);8.-HURTOS;12679;11820;-6,8
Isla de Fuerteventura;1.-DELITOS Y FALTAS (EU);3991;3558;-10,8
Isla de Fuerteventura;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Isla de Fuerteventura;3.-DELINCUENCIA VIOLENTA (EU);115;97;-15,7
Isla de Fuerteventura;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);55;41;-25,5
Isla de Fuerteventura;4.-ROBOS CON FUERZA;769;508;-33,9
Isla de Fuerteventura;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);277;177;-36,1
Isla de Fuerteventura;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);40;47;17,5
Isla de Fuerteventura;6.-TRÁFICO DE DROGAS (EU);26;21;-19,2
Isla de Fuerteventura;7.-DAÑOS;357;337;-5,6
Isla de Fuerteventura;8.-HURTOS;1345;1142;-15,1
Isla de Gran Canaria;1.-DELITOS Y FALTAS (EU);28173;27811;-1,3
Isla de Gran Canaria;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);3;4;33,3
Isla de Gran Canaria;3.-DELINCUENCIA VIOLENTA (EU);946;908;-4,0
Isla de Gran Canaria;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);622;584;-6,1
Isla de Gran Canaria;4.-ROBOS CON FUERZA;3114;2786;-10,5
Isla de Gran Canaria;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);737;651;-11,7
Isla de Gran Canaria;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);613;584;-4,7
Isla de Gran Canaria;6.-TRÁFICO DE DROGAS (EU);232;185;-20,3
Isla de Gran Canaria;7.-DAÑOS;2477;2268;-8,4
Isla de Gran Canaria;8.-HURTOS;9481;8857;-6,6
Municipio de Palmas de Gran Canaria (Las);1.-DELITOS Y FALTAS (EU);11915;12811;7,5
Municipio de Palmas de Gran Canaria (Las);2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);2;4;100,0
Municipio de Palmas de Gran Canaria (Las);3.-DELINCUENCIA VIOLENTA (EU);522;534;2,3
Municipio de Palmas de Gran Canaria (Las);3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);375;408;8,8
Municipio de Palmas de Gran Canaria (Las);4.-ROBOS CON FUERZA;1157;1192;3,0
