TERRITORIO;TIPOLOGÍA PENAL;2013;2014;Var. % 14/13
Municipio de Vélez-Málaga;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);2;0;-100,0
Municipio de Vélez-Málaga;3.-DELINCUENCIA VIOLENTA (EU);104;83;-20,2
Municipio de Vélez-Málaga;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);60;60;0,0
Municipio de Vélez-Málaga;4.-ROBOS CON FUERZA;533;320;-40,0
Municipio de Vélez-Málaga;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);221;108;-51,1
Municipio de Vélez-Málaga;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);66;48;-27,3
Municipio de Vélez-Málaga;6.-TRÁFICO DE DROGAS (EU);33;36;9,1
Municipio de Vélez-Málaga;7.-DAÑOS;326;281;-13,8
Municipio de Vélez-Málaga;8.-HURTOS;1135;971;-14,4
Municipio de Torremolinos;1.-DELITOS Y FALTAS (EU);5734;4908;-14,4
Municipio de Torremolinos;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);2;1;-50,0
Municipio de Torremolinos;3.-DELINCUENCIA VIOLENTA (EU);196;147;-25,0
Municipio de Torremolinos;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);141;86;-39,0
Municipio de Torremolinos;4.-ROBOS CON FUERZA;550;368;-33,1
Municipio de Torremolinos;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);131;140;6,9
Municipio de Torremolinos;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);131;101;-22,9
Municipio de Torremolinos;6.-TRÁFICO DE DROGAS (EU);49;54;10,2
Municipio de Torremolinos;7.-DAÑOS;564;468;-17,0
Municipio de Torremolinos;8.-HURTOS;2618;1929;-26,3
Provincia de Sevilla;1.-DELITOS Y FALTAS (EU);91026;87357;-4,0
Provincia de Sevilla;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);14;8;-42,9
Provincia de Sevilla;3.-DELINCUENCIA VIOLENTA (EU);3545;3174;-10,5
Provincia de Sevilla;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);2924;2511;-14,1
Provincia de Sevilla;4.-ROBOS CON FUERZA;18104;15107;-16,6
Provincia de Sevilla;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);4299;3720;-13,5
Provincia de Sevilla;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);2199;2006;-8,8
Provincia de Sevilla;6.-TRÁFICO DE DROGAS (EU);349;396;13,5
Provincia de Sevilla;7.-DAÑOS;7982;8128;1,8
Provincia de Sevilla;8.-HURTOS;32422;30434;-6,1
Municipio de Alcalá de Guadaíra;1.-DELITOS Y FALTAS (EU);4156;4094;-1,5
Municipio de Alcalá de Guadaíra;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Alcalá de Guadaíra;3.-DELINCUENCIA VIOLENTA (EU);104;101;-2,9
Municipio de Alcalá de Guadaíra;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);91;78;-14,3
Municipio de Alcalá de Guadaíra;4.-ROBOS CON FUERZA;931;926;-0,5
Municipio de Alcalá de Guadaíra;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);300;274;-8,7
Municipio de Alcalá de Guadaíra;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);87;76;-12,6
Municipio de Alcalá de Guadaíra;6.-TRÁFICO DE DROGAS (EU);9;22;144,4
Municipio de Alcalá de Guadaíra;7.-DAÑOS;399;423;6,0
Municipio de Alcalá de Guadaíra;8.-HURTOS;1409;1324;-6,0
Municipio de Dos Hermanas;1.-DELITOS Y FALTAS (EU);5518;4809;-12,8
Municipio de Dos Hermanas;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);3;3;0,0
Municipio de Dos Hermanas;3.-DELINCUENCIA VIOLENTA (EU);171;156;-8,8
Municipio de Dos Hermanas;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);138;115;-16,7
Municipio de Dos Hermanas;4.-ROBOS CON FUERZA;963;717;-25,5
Municipio de Dos Hermanas;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);261;149;-42,9
Municipio de Dos Hermanas;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);165;124;-24,8
Municipio de Dos Hermanas;6.-TRÁFICO DE DROGAS (EU);17;24;41,2
Municipio de Dos Hermanas;7.-DAÑOS;634;601;-5,2
Municipio de Dos Hermanas;8.-HURTOS;1884;1470;-22,0
Municipio de Sevilla;1.-DELITOS Y FALTAS (EU);49972;47597;-4,8
Municipio de Sevilla;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);3;3;0,0
Municipio de Sevilla;3.-DELINCUENCIA VIOLENTA (EU);2505;2231;-10,9
Municipio de Sevilla;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);2207;1925;-12,8
Municipio de Sevilla;4.-ROBOS CON FUERZA;8126;6622;-18,5
Municipio de Sevilla;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);1491;1288;-13,6
Municipio de Sevilla;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);1366;1264;-7,5
Municipio de Sevilla;6.-TRÁFICO DE DROGAS (EU);154;153;-0,6
Municipio de Sevilla;7.-DAÑOS;4429;4407;-0,5
Municipio de Sevilla;8.-HURTOS;20747;19607;-5,5
Municipio de Utrera;1.-DELITOS Y FALTAS (EU);2758;2574;-6,7
Municipio de Utrera;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;0;-100,0
Municipio de Utrera;3.-DELINCUENCIA VIOLENTA (EU);56;40;-28,6
Municipio de Utrera;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);45;31;-31,1
Municipio de Utrera;4.-ROBOS CON FUERZA;593;464;-21,8
Municipio de Utrera;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);148;119;-19,6
Municipio de Utrera;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);80;44;-45,0
Municipio de Utrera;6.-TRÁFICO DE DROGAS (EU);11;10;-9,1
Municipio de Utrera;7.-DAÑOS;261;246;-5,7
Municipio de Utrera;8.-HURTOS;802;829;3,4
ARAGÓN;1.-DELITOS Y FALTAS (EU);42735;40517;-5,2
ARAGÓN;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);7;5;-28,6
ARAGÓN;3.-DELINCUENCIA VIOLENTA (EU);1778;1430;-19,6
ARAGÓN;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);1240;930;-25,0
ARAGÓN;4.-ROBOS CON FUERZA;6993;5967;-14,7
ARAGÓN;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);2179;1898;-12,9
ARAGÓN;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);504;412;-18,3
ARAGÓN;6.-TRÁFICO DE DROGAS (EU);343;313;-8,7
ARAGÓN;7.-DAÑOS;5993;5757;-3,9
ARAGÓN;8.-HURTOS;14058;12825;-8,8
Provincia de Huesca;1.-DELITOS Y FALTAS (EU);5600;5336;-4,7
Provincia de Huesca;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;0;-100,0
Provincia de Huesca;3.-DELINCUENCIA VIOLENTA (EU);136;109;-19,9
Provincia de Huesca;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);84;65;-22,6
Provincia de Huesca;4.-ROBOS CON FUERZA;872;795;-8,8
Provincia de Huesca;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);245;210;-14,3
Provincia de Huesca;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);61;50;-18,0
Provincia de Huesca;6.-TRÁFICO DE DROGAS (EU);52;57;9,6
Provincia de Huesca;7.-DAÑOS;873;740;-15,2
Provincia de Huesca;8.-HURTOS;1739;1614;-7,2
Municipio de Huesca;1.-DELITOS Y FALTAS (EU);1241;1198;-3,5
Municipio de Huesca;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Huesca;3.-DELINCUENCIA VIOLENTA (EU);34;39;14,7
Municipio de Huesca;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);20;15;-25,0
Municipio de Huesca;4.-ROBOS CON FUERZA;118;100;-15,3
Municipio de Huesca;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);43;27;-37,2
Municipio de Huesca;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);18;13;-27,8
Municipio de Huesca;6.-TRÁFICO DE DROGAS (EU);11;16;45,5
Municipio de Huesca;7.-DAÑOS;203;153;-24,6
Municipio de Huesca;8.-HURTOS;467;407;-12,8
Provincia de Teruel;1.-DELITOS Y FALTAS (EU);3138;2978;-5,1
Provincia de Teruel;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Provincia de Teruel;3.-DELINCUENCIA VIOLENTA (EU);70;66;-5,7
Provincia de Teruel;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);40;37;-7,5
Provincia de Teruel;4.-ROBOS CON FUERZA;671;557;-17,0
Provincia de Teruel;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);220;194;-11,8
Provincia de Teruel;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);34;29;-14,7
Provincia de Teruel;6.-TRÁFICO DE DROGAS (EU);20;34;70,0
Provincia de Teruel;7.-DAÑOS;472;493;4,4
Provincia de Teruel;8.-HURTOS;833;740;-11,2
Municipio de Teruel;1.-DELITOS Y FALTAS (EU);837;781;-6,7
Municipio de Teruel;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Teruel;3.-DELINCUENCIA VIOLENTA (EU);31;27;-12,9
Municipio de Teruel;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);13;18;38,5
Municipio de Teruel;4.-ROBOS CON FUERZA;115;103;-10,4
Municipio de Teruel;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);43;34;-20,9
Municipio de Teruel;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);6;12;100,0
Municipio de Teruel;6.-TRÁFICO DE DROGAS (EU);7;11;57,1
Municipio de Teruel;7.-DAÑOS;139;132;-5,0
Municipio de Teruel;8.-HURTOS;263;242;-8,0
Provincia de Zaragoza;1.-DELITOS Y FALTAS (EU);33997;32203;-5,3
Provincia de Zaragoza;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);6;5;-16,7
Provincia de Zaragoza;3.-DELINCUENCIA VIOLENTA (EU);1572;1255;-20,2
Provincia de Zaragoza;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);1116;828;-25,8
Provincia de Zaragoza;4.-ROBOS CON FUERZA;5450;4615;-15,3
Provincia de Zaragoza;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);1714;1494;-12,8
Provincia de Zaragoza;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);409;333;-18,6
Provincia de Zaragoza;6.-TRÁFICO DE DROGAS (EU);271;222;-18,1
Provincia de Zaragoza;7.-DAÑOS;4648;4524;-2,7
Provincia de Zaragoza;8.-HURTOS;11486;10471;-8,8
Municipio de Zaragoza;1.-DELITOS Y FALTAS (EU);24377;23312;-4,4
Municipio de Zaragoza;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);5;5;0,0
Municipio de Zaragoza;3.-DELINCUENCIA VIOLENTA (EU);1361;1067;-21,6
Municipio de Zaragoza;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);1021;763;-25,3
Municipio de Zaragoza;4.-ROBOS CON FUERZA;2646;2212;-16,4
Municipio de Zaragoza;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);835;729;-12,7
Municipio de Zaragoza;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);243;219;-9,9
Municipio de Zaragoza;6.-TRÁFICO DE DROGAS (EU);175;148;-15,4
Municipio de Zaragoza;7.-DAÑOS;3357;3242;-3,4
Municipio de Zaragoza;8.-HURTOS;9437;8562;-9,3
ASTURIAS (PRINCIPADO DE);1.-DELITOS Y FALTAS (EU);30049;28466;-5,3
ASTURIAS (PRINCIPADO DE);2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);8;7;-12,5
ASTURIAS (PRINCIPADO DE);3.-DELINCUENCIA VIOLENTA (EU);1131;1026;-9,3
ASTURIAS (PRINCIPADO DE);3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);766;687;-10,3
ASTURIAS (PRINCIPADO DE);4.-ROBOS CON FUERZA;3348;3223;-3,7
ASTURIAS (PRINCIPADO DE);4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);1029;931;-9,5
ASTURIAS (PRINCIPADO DE);5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);451;489;8,4
ASTURIAS (PRINCIPADO DE);6.-TRÁFICO DE DROGAS (EU);189;167;-11,6
ASTURIAS (PRINCIPADO DE);7.-DAÑOS;3718;3265;-12,2
ASTURIAS (PRINCIPADO DE);8.-HURTOS;10060;8725;-13,3
Municipio de Avilés;1.-DELITOS Y FALTAS (EU);2240;2104;-6,1
Municipio de Avilés;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);2;1;-50,0
Municipio de Avilés;3.-DELINCUENCIA VIOLENTA (EU);93;91;-2,2
Municipio de Avilés;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);57;72;26,3
Municipio de Avilés;4.-ROBOS CON FUERZA;291;264;-9,3
Municipio de Avilés;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);96;60;-37,5
Municipio de Avilés;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);39;74;89,7
Municipio de Avilés;6.-TRÁFICO DE DROGAS (EU);16;12;-25,0
Municipio de Avilés;7.-DAÑOS;393;299;-23,9
Municipio de Avilés;8.-HURTOS;684;578;-15,5
Municipio de Gijón;1.-DELITOS Y FALTAS (EU);8154;7010;-14,0
Municipio de Gijón;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);2;1;-50,0
Municipio de Gijón;3.-DELINCUENCIA VIOLENTA (EU);350;306;-12,6
Municipio de Gijón;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);263;207;-21,3
Municipio de Gijón;4.-ROBOS CON FUERZA;670;640;-4,5
Municipio de Gijón;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);156;149;-4,5
Municipio de Gijón;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);100;115;15,0
Municipio de Gijón;6.-TRÁFICO DE DROGAS (EU);34;41;20,6
Municipio de Gijón;7.-DAÑOS;1174;744;-36,6
Municipio de Gijón;8.-HURTOS;2856;2341;-18,0
Municipio de Oviedo;1.-DELITOS Y FALTAS (EU);6909;6858;-0,7
Municipio de Oviedo;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);2;1;-50,0
Municipio de Oviedo;3.-DELINCUENCIA VIOLENTA (EU);391;358;-8,4
Municipio de Oviedo;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);296;279;-5,7
Municipio de Oviedo;4.-ROBOS CON FUERZA;555;608;9,5
Municipio de Oviedo;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);186;202;8,6
Municipio de Oviedo;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);124;105;-15,3
Municipio de Oviedo;6.-TRÁFICO DE DROGAS (EU);45;26;-42,2
Municipio de Oviedo;7.-DAÑOS;652;692;6,1
Municipio de Oviedo;8.-HURTOS;2971;2827;-4,8
Municipio de Siero;1.-DELITOS Y FALTAS (EU);1797;1835;2,1
Municipio de Siero;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Siero;3.-DELINCUENCIA VIOLENTA (EU);47;47;0,0
Municipio de Siero;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);34;36;5,9
Municipio de Siero;4.-ROBOS CON FUERZA;283;278;-1,8
Municipio de Siero;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);73;80;9,6
Municipio de Siero;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);34;32;-5,9
Municipio de Siero;6.-TRÁFICO DE DROGAS (EU);12;10;-16,7
Municipio de Siero;7.-DAÑOS;211;183;-13,3
Municipio de Siero;8.-HURTOS;675;656;-2,8
BALEARS (ILLES);1.-DELITOS Y FALTAS (EU);73833;68760;-6,9
BALEARS (ILLES);2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);10;12;20,0
BALEARS (ILLES);3.-DELINCUENCIA VIOLENTA (EU);2129;2018;-5,2
BALEARS (ILLES);3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);1319;1221;-7,4
BALEARS (ILLES);4.-ROBOS CON FUERZA;10050;9222;-8,2
BALEARS (ILLES);4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);3540;3610;2,0
BALEARS (ILLES);5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);1582;1449;-8,4
BALEARS (ILLES);6.-TRÁFICO DE DROGAS (EU);561;560;-0,2
BALEARS (ILLES);7.-DAÑOS;4821;4950;2,7
BALEARS (ILLES);8.-HURTOS;34526;29798;-13,7
Isla de Eivissa;1.-DELITOS Y FALTAS (EU);19143;16632;-13,1
Isla de Eivissa;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;3;200,0
Isla de Eivissa;3.-DELINCUENCIA VIOLENTA (EU);505;535;5,9
Isla de Eivissa;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);327;358;9,5
Isla de Eivissa;4.-ROBOS CON FUERZA;2215;2027;-8,5
Isla de Eivissa;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);695;627;-9,8
Isla de Eivissa;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);492;461;-6,3
Isla de Eivissa;6.-TRÁFICO DE DROGAS (EU);278;252;-9,4
Isla de Eivissa;7.-DAÑOS;938;880;-6,2
Isla de Eivissa;8.-HURTOS;11009;8893;-19,2
Municipio de Eivissa;1.-DELITOS Y FALTAS (EU);4373;4172;-4,6
Municipio de Eivissa;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;1;100,0
Municipio de Eivissa;3.-DELINCUENCIA VIOLENTA (EU);133;163;22,6
Municipio de Eivissa;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);76;97;27,6
Municipio de Eivissa;4.-ROBOS CON FUERZA;389;334;-14,1
Municipio de Eivissa;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);95;81;-14,7
Municipio de Eivissa;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);200;180;-10,0
Municipio de Eivissa;6.-TRÁFICO DE DROGAS (EU);120;106;-11,7
Municipio de Eivissa;7.-DAÑOS;236;213;-9,7
Municipio de Eivissa;8.-HURTOS;2209;2067;-6,4
Isla de Formentera;1.-DELITOS Y FALTAS (EU);742;728;-1,9
Isla de Formentera;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Isla de Formentera;3.-DELINCUENCIA VIOLENTA (EU);15;18;20,0
Isla de Formentera;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);8;3;-62,5
Isla de Formentera;4.-ROBOS CON FUERZA;123;146;18,7
Isla de Formentera;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);69;98;42,0
Isla de Formentera;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);78;59;-24,4
Isla de Formentera;6.-TRÁFICO DE DROGAS (EU);3;2;-33,3
Isla de Formentera;7.-DAÑOS;92;79;-14,1
Isla de Formentera;8.-HURTOS;239;211;-11,7
Isla de Mallorca;1.-DELITOS Y FALTAS (EU);50736;48408;-4,6
Isla de Mallorca;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);7;9;28,6
Isla de Mallorca;3.-DELINCUENCIA VIOLENTA (EU);1552;1411;-9,1
Isla de Mallorca;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);970;845;-12,9
Isla de Mallorca;4.-ROBOS CON FUERZA;7345;6670;-9,2
Isla de Mallorca;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);2607;2726;4,6
Isla de Mallorca;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);978;893;-8,7
Isla de Mallorca;6.-TRÁFICO DE DROGAS (EU);258;281;8,9
Isla de Mallorca;7.-DAÑOS;3434;3686;7,3
Isla de Mallorca;8.-HURTOS;22310;19733;-11,6
Municipio de Calvià;1.-DELITOS Y FALTAS (EU);5711;5349;-6,3
Municipio de Calvià;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Calvià;3.-DELINCUENCIA VIOLENTA (EU);253;240;-5,1
Municipio de Calvià;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);165;142;-13,9
Municipio de Calvià;4.-ROBOS CON FUERZA;866;760;-12,2
Municipio de Calvià;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);228;252;10,5
Municipio de Calvià;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);61;53;-13,1
Municipio de Calvià;6.-TRÁFICO DE DROGAS (EU);57;78;36,8
Municipio de Calvià;7.-DAÑOS;314;335;6,7
Municipio de Calvià;8.-HURTOS;2923;2477;-15,3
Municipio de Palma;1.-DELITOS Y FALTAS (EU);26825;26425;-1,5
Municipio de Palma;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);3;2;-33,3
Municipio de Palma;3.-DELINCUENCIA VIOLENTA (EU);944;864;-8,5
Municipio de Palma;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);628;562;-10,5
Municipio de Palma;4.-ROBOS CON FUERZA;2831;2627;-7,2
Municipio de Palma;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);682;758;11,1
Municipio de Palma;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);624;596;-4,5
Municipio de Palma;6.-TRÁFICO DE DROGAS (EU);113;112;-0,9
Municipio de Palma;7.-DAÑOS;1697;1960;15,5
Municipio de Palma;8.-HURTOS;12069;11409;-5,5
Isla de Menorca;1.-DELITOS Y FALTAS (EU);3212;2992;-6,8
Isla de Menorca;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);2;0;-100,0
Isla de Menorca;3.-DELINCUENCIA VIOLENTA (EU);57;54;-5,3
Isla de Menorca;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);14;15;7,1
Isla de Menorca;4.-ROBOS CON FUERZA;367;379;3,3
Isla de Menorca;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);169;159;-5,9
Isla de Menorca;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);34;36;5,9
Isla de Menorca;6.-TRÁFICO DE DROGAS (EU);22;25;13,6
Isla de Menorca;7.-DAÑOS;357;305;-14,6
Isla de Menorca;8.-HURTOS;968;961;-0,7
CANARIAS;1.-DELITOS Y FALTAS (EU);93341;90194;-3,4
CANARIAS;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);13;12;-7,7
CANARIAS;3.-DELINCUENCIA VIOLENTA (EU);3027;2769;-8,5
CANARIAS;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);1818;1633;-10,2
CANARIAS;4.-ROBOS CON FUERZA;13661;12594;-7,8
CANARIAS;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);4001;3598;-10,1
CANARIAS;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);1893;1825;-3,6
CANARIAS;6.-TRÁFICO DE DROGAS (EU);615;554;-9,9
CANARIAS;7.-DAÑOS;8060;7194;-10,7
CANARIAS;8.-HURTOS;32519;30689;-5,6
Provincia de Palmas (Las);1.-DELITOS Y FALTAS (EU);50212;48590;-3,2
Provincia de Palmas (Las);2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);5;6;20,0
Provincia de Palmas (Las);3.-DELINCUENCIA VIOLENTA (EU);1680;1526;-9,2
Provincia de Palmas (Las);3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);1057;920;-13,0
Provincia de Palmas (Las);4.-ROBOS CON FUERZA;6676;5716;-14,4
Provincia de Palmas (Las);4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);1921;1425;-25,8
Provincia de Palmas (Las);5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);944;902;-4,4
Provincia de Palmas (Las);6.-TRÁFICO DE DROGAS (EU);366;328;-10,4
Provincia de Palmas (Las);7.-DAÑOS;4427;4042;-8,7
Provincia de Palmas (Las);8.-HURTOS;16711;15515;-7,2
Isla de Fuerteventura;1.-DELITOS Y FALTAS (EU);5188;4719;-9,0
Isla de Fuerteventura;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;0;-100,0
Isla de Fuerteventura;3.-DELINCUENCIA VIOLENTA (EU);154;140;-9,1
Isla de Fuerteventura;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);69;55;-20,3
Isla de Fuerteventura;4.-ROBOS CON FUERZA;974;652;-33,1
Isla de Fuerteventura;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);358;210;-41,3
Isla de Fuerteventura;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);47;56;19,1
Isla de Fuerteventura;6.-TRÁFICO DE DROGAS (EU);33;32;-3,0
Isla de Fuerteventura;7.-DAÑOS;450;434;-3,6
Isla de Fuerteventura;8.-HURTOS;1734;1474;-15,0
Isla de Gran Canaria;1.-DELITOS Y FALTAS (EU);37550;36911;-1,7
Isla de Gran Canaria;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);3;5;66,7
Isla de Gran Canaria;3.-DELINCUENCIA VIOLENTA (EU);1279;1162;-9,1
Isla de Gran Canaria;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);839;732;-12,8
Isla de Gran Canaria;4.-ROBOS CON FUERZA;4147;3816;-8,0
Isla de Gran Canaria;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);954;900;-5,7
Isla de Gran Canaria;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);801;748;-6,6
Isla de Gran Canaria;6.-TRÁFICO DE DROGAS (EU);300;253;-15,7
Isla de Gran Canaria;7.-DAÑOS;3294;3011;-8,6
Isla de Gran Canaria;8.-HURTOS;12552;11719;-6,6
Municipio de Palmas de Gran Canaria (Las);1.-DELITOS Y FALTAS (EU);16183;16937;4,7
Municipio de Palmas de Gran Canaria (Las);2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);2;5;150,0
Municipio de Palmas de Gran Canaria (Las);3.-DELINCUENCIA VIOLENTA (EU);713;672;-5,8
Municipio de Palmas de Gran Canaria (Las);3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);518;496;-4,2
