TERRITORIO;TIPOLOGÍA PENAL;2014;2015;Var. % 15/14
CANTABRIA;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);296;262;-11,5
CANTABRIA;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);860;733;-14,8
CANTABRIA;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);245;251;2,4
CANTABRIA;6.-TRÁFICO DE DROGAS (EU);110;115;4,5
CANTABRIA;7.-DAÑOS;1672;1736;3,8
CANTABRIA;8.-HURTOS;5436;5079;-6,6
Municipio de Santander;1.-DELITOS Y FALTAS (EU);6384;6156;-3,6
Municipio de Santander;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Santander;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);157;153;-2,5
Municipio de Santander;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);249;175;-29,7
Municipio de Santander;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);119;118;-0,8
Municipio de Santander;6.-TRÁFICO DE DROGAS (EU);27;32;18,5
Municipio de Santander;7.-DAÑOS;614;618;0,7
Municipio de Santander;8.-HURTOS;2512;2230;-11,2
Municipio de Torrelavega;1.-DELITOS Y FALTAS (EU);1517;1603;5,7
Municipio de Torrelavega;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Torrelavega;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);41;25;-39,0
Municipio de Torrelavega;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);69;61;-11,6
Municipio de Torrelavega;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);21;22;4,8
Municipio de Torrelavega;6.-TRÁFICO DE DROGAS (EU);5;5;0,0
Municipio de Torrelavega;7.-DAÑOS;157;132;-15,9
Municipio de Torrelavega;8.-HURTOS;479;587;22,5
CASTILLA Y LEÓN;1.-DELITOS Y FALTAS (EU);77013;74265;-3,6
CASTILLA Y LEÓN;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);14;9;-35,7
CASTILLA Y LEÓN;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);948;926;-2,3
CASTILLA Y LEÓN;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);3847;3544;-7,9
CASTILLA Y LEÓN;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);757;796;5,2
CASTILLA Y LEÓN;6.-TRÁFICO DE DROGAS (EU);380;312;-17,9
CASTILLA Y LEÓN;7.-DAÑOS;10879;10582;-2,7
CASTILLA Y LEÓN;8.-HURTOS;25336;24427;-3,6
Provincia de Ávila;1.-DELITOS Y FALTAS (EU);5149;4913;-4,6
Provincia de Ávila;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;1;100,0
Provincia de Ávila;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);57;45;-21,1
Provincia de Ávila;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);491;478;-2,6
Provincia de Ávila;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);50;40;-20,0
Provincia de Ávila;6.-TRÁFICO DE DROGAS (EU);24;22;-8,3
Provincia de Ávila;7.-DAÑOS;959;844;-12,0
Provincia de Ávila;8.-HURTOS;1058;1008;-4,7
Municipio de Ávila;1.-DELITOS Y FALTAS (EU);1486;1479;-0,5
Municipio de Ávila;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Ávila;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);20;18;-10,0
Municipio de Ávila;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);46;48;4,3
Municipio de Ávila;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);24;11;-54,2
Municipio de Ávila;6.-TRÁFICO DE DROGAS (EU);5;5;0,0
Municipio de Ávila;7.-DAÑOS;291;253;-13,1
Municipio de Ávila;8.-HURTOS;428;423;-1,2
Provincia de Burgos;1.-DELITOS Y FALTAS (EU);11950;11120;-6,9
Provincia de Burgos;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;1;100,0
Provincia de Burgos;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);152;159;4,6
Provincia de Burgos;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);599;469;-21,7
Provincia de Burgos;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);116;123;6,0
Provincia de Burgos;6.-TRÁFICO DE DROGAS (EU);68;51;-25,0
Provincia de Burgos;7.-DAÑOS;1809;1618;-10,6
Provincia de Burgos;8.-HURTOS;4261;3881;-8,9
Municipio de Burgos;1.-DELITOS Y FALTAS (EU);6138;5935;-3,3
Municipio de Burgos;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;1;100,0
Municipio de Burgos;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);99;92;-7,1
Municipio de Burgos;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);229;153;-33,2
Municipio de Burgos;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);58;57;-1,7
Municipio de Burgos;6.-TRÁFICO DE DROGAS (EU);30;30;0,0
Municipio de Burgos;7.-DAÑOS;843;743;-11,9
Municipio de Burgos;8.-HURTOS;2759;2552;-7,5
Provincia de León;1.-DELITOS Y FALTAS (EU);16102;15421;-4,2
Provincia de León;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);4;3;-25,0
Provincia de León;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);260;233;-10,4
Provincia de León;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);722;826;14,4
Provincia de León;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);169;191;13,0
Provincia de León;6.-TRÁFICO DE DROGAS (EU);50;47;-6,0
Provincia de León;7.-DAÑOS;2321;2342;0,9
Provincia de León;8.-HURTOS;5382;4948;-8,1
Municipio de León;1.-DELITOS Y FALTAS (EU);6230;6217;-0,2
Municipio de León;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);2;1;-50,0
Municipio de León;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);171;163;-4,7
Municipio de León;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);127;143;12,6
Municipio de León;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);70;78;11,4
Municipio de León;6.-TRÁFICO DE DROGAS (EU);12;6;-50,0
Municipio de León;7.-DAÑOS;806;815;1,1
Municipio de León;8.-HURTOS;2670;2527;-5,4
Municipio de Ponferrada;1.-DELITOS Y FALTAS (EU);2326;2077;-10,7
Municipio de Ponferrada;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Ponferrada;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);34;25;-26,5
Municipio de Ponferrada;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);68;83;22,1
Municipio de Ponferrada;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);27;34;25,9
Municipio de Ponferrada;6.-TRÁFICO DE DROGAS (EU);6;9;50,0
Municipio de Ponferrada;7.-DAÑOS;389;356;-8,5
Municipio de Ponferrada;8.-HURTOS;886;764;-13,8
Provincia de Palencia;1.-DELITOS Y FALTAS (EU);4292;3938;-8,2
Provincia de Palencia;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;1;0,0
Provincia de Palencia;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);43;50;16,3
Provincia de Palencia;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);149;148;-0,7
Provincia de Palencia;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);32;25;-21,9
Provincia de Palencia;6.-TRÁFICO DE DROGAS (EU);26;23;-11,5
Provincia de Palencia;7.-DAÑOS;693;683;-1,4
Provincia de Palencia;8.-HURTOS;1288;1139;-11,6
Municipio de Palencia;1.-DELITOS Y FALTAS (EU);2114;2102;-0,6
Municipio de Palencia;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;0;-100,0
Municipio de Palencia;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);36;35;-2,8
Municipio de Palencia;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);57;62;8,8
Municipio de Palencia;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);20;15;-25,0
Municipio de Palencia;6.-TRÁFICO DE DROGAS (EU);11;10;-9,1
Municipio de Palencia;7.-DAÑOS;370;432;16,8
Municipio de Palencia;8.-HURTOS;771;684;-11,3
Provincia de Salamanca;1.-DELITOS Y FALTAS (EU);8966;9921;10,7
Provincia de Salamanca;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;2;100,0
Provincia de Salamanca;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);156;164;5,1
Provincia de Salamanca;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);390;351;-10,0
Provincia de Salamanca;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);109;113;3,7
Provincia de Salamanca;6.-TRÁFICO DE DROGAS (EU);60;59;-1,7
Provincia de Salamanca;7.-DAÑOS;972;1063;9,4
Provincia de Salamanca;8.-HURTOS;3027;3979;31,5
Municipio de Salamanca;1.-DELITOS Y FALTAS (EU);4620;5793;25,4
Municipio de Salamanca;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;1;100,0
Municipio de Salamanca;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);128;134;4,7
Municipio de Salamanca;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);98;93;-5,1
Municipio de Salamanca;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);52;62;19,2
Municipio de Salamanca;6.-TRÁFICO DE DROGAS (EU);28;31;10,7
Municipio de Salamanca;7.-DAÑOS;360;478;32,8
Municipio de Salamanca;8.-HURTOS;1937;2903;49,9
Provincia de Segovia;1.-DELITOS Y FALTAS (EU);4765;4577;-3,9
Provincia de Segovia;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Provincia de Segovia;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);40;51;27,5
Provincia de Segovia;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);332;325;-2,1
Provincia de Segovia;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);30;36;20,0
Provincia de Segovia;6.-TRÁFICO DE DROGAS (EU);39;21;-46,2
Provincia de Segovia;7.-DAÑOS;683;713;4,4
Provincia de Segovia;8.-HURTOS;1291;1170;-9,4
Municipio de Segovia;1.-DELITOS Y FALTAS (EU);1766;1703;-3,6
Municipio de Segovia;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Segovia;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);26;24;-7,7
Municipio de Segovia;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);45;38;-15,6
Municipio de Segovia;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);12;11;-8,3
Municipio de Segovia;6.-TRÁFICO DE DROGAS (EU);7;5;-28,6
Municipio de Segovia;7.-DAÑOS;276;293;6,2
Municipio de Segovia;8.-HURTOS;686;613;-10,6
Provincia de Soria;1.-DELITOS Y FALTAS (EU);2344;2302;-1,8
Provincia de Soria;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;1;100,0
Provincia de Soria;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);24;26;8,3
Provincia de Soria;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);103;128;24,3
Provincia de Soria;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);11;7;-36,4
Provincia de Soria;6.-TRÁFICO DE DROGAS (EU);19;14;-26,3
Provincia de Soria;7.-DAÑOS;390;290;-25,6
Provincia de Soria;8.-HURTOS;671;648;-3,4
Municipio de Soria;1.-DELITOS Y FALTAS (EU);1229;1174;-4,5
Municipio de Soria;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;1;100,0
Municipio de Soria;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);17;16;-5,9
Municipio de Soria;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);32;29;-9,4
Municipio de Soria;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);5;2;-60,0
Municipio de Soria;6.-TRÁFICO DE DROGAS (EU);8;6;-25,0
Municipio de Soria;7.-DAÑOS;216;140;-35,2
Municipio de Soria;8.-HURTOS;418;417;-0,2
Provincia de Valladolid;1.-DELITOS Y FALTAS (EU);18919;17575;-7,1
Provincia de Valladolid;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);6;0;-100,0
Provincia de Valladolid;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);156;142;-9,0
Provincia de Valladolid;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);795;627;-21,1
Provincia de Valladolid;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);170;187;10,0
Provincia de Valladolid;6.-TRÁFICO DE DROGAS (EU);53;47;-11,3
Provincia de Valladolid;7.-DAÑOS;2458;2502;1,8
Provincia de Valladolid;8.-HURTOS;7118;6307;-11,4
Municipio de Valladolid;1.-DELITOS Y FALTAS (EU);11344;10071;-11,2
Municipio de Valladolid;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);3;0;-100,0
Municipio de Valladolid;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);124;113;-8,9
Municipio de Valladolid;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);397;277;-30,2
Municipio de Valladolid;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);99;104;5,1
Municipio de Valladolid;6.-TRÁFICO DE DROGAS (EU);32;28;-12,5
Municipio de Valladolid;7.-DAÑOS;1205;1224;1,6
Municipio de Valladolid;8.-HURTOS;5111;4231;-17,2
Provincia de Zamora;1.-DELITOS Y FALTAS (EU);4526;4498;-0,6
Provincia de Zamora;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);3;0;-100,0
Provincia de Zamora;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);60;56;-6,7
Provincia de Zamora;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);266;192;-27,8
Provincia de Zamora;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);70;74;5,7
Provincia de Zamora;6.-TRÁFICO DE DROGAS (EU);41;28;-31,7
Provincia de Zamora;7.-DAÑOS;594;527;-11,3
Provincia de Zamora;8.-HURTOS;1240;1347;8,6
Municipio de Zamora;1.-DELITOS Y FALTAS (EU);1986;1966;-1,0
Municipio de Zamora;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Zamora;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);38;32;-15,8
Municipio de Zamora;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);99;60;-39,4
Municipio de Zamora;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);38;45;18,4
Municipio de Zamora;6.-TRÁFICO DE DROGAS (EU);20;14;-30,0
Municipio de Zamora;7.-DAÑOS;263;259;-1,5
Municipio de Zamora;8.-HURTOS;659;674;2,3
CASTILLA - LA MANCHA;1.-DELITOS Y FALTAS (EU);70198;66986;-4,6
CASTILLA - LA MANCHA;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);16;13;-18,8
CASTILLA - LA MANCHA;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);1091;1019;-6,6
CASTILLA - LA MANCHA;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);6627;6249;-5,7
CASTILLA - LA MANCHA;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);1197;1284;7,3
CASTILLA - LA MANCHA;6.-TRÁFICO DE DROGAS (EU);438;352;-19,6
CASTILLA - LA MANCHA;7.-DAÑOS;8177;7901;-3,4
CASTILLA - LA MANCHA;8.-HURTOS;17463;17089;-2,1
Provincia de Albacete;1.-DELITOS Y FALTAS (EU);13029;12101;-7,1
Provincia de Albacete;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);4;2;-50,0
Provincia de Albacete;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);215;204;-5,1
Provincia de Albacete;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);755;725;-4,0
Provincia de Albacete;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);221;168;-24,0
Provincia de Albacete;6.-TRÁFICO DE DROGAS (EU);106;85;-19,8
Provincia de Albacete;7.-DAÑOS;1310;1225;-6,5
Provincia de Albacete;8.-HURTOS;4651;4503;-3,2
Municipio de Albacete;1.-DELITOS Y FALTAS (EU);5979;5561;-7,0
Municipio de Albacete;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Albacete;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);145;118;-18,6
Municipio de Albacete;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);197;195;-1,0
Municipio de Albacete;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);110;105;-4,5
Municipio de Albacete;6.-TRÁFICO DE DROGAS (EU);33;29;-12,1
Municipio de Albacete;7.-DAÑOS;312;320;2,6
Municipio de Albacete;8.-HURTOS;2873;2743;-4,5
Provincia de Ciudad Real;1.-DELITOS Y FALTAS (EU);14193;14269;0,5
Provincia de Ciudad Real;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);2;5;150,0
Provincia de Ciudad Real;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);181;183;1,1
Provincia de Ciudad Real;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);778;788;1,3
Provincia de Ciudad Real;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);146;136;-6,8
Provincia de Ciudad Real;6.-TRÁFICO DE DROGAS (EU);139;95;-31,7
Provincia de Ciudad Real;7.-DAÑOS;1737;1658;-4,5
Provincia de Ciudad Real;8.-HURTOS;3400;3774;11,0
Municipio de Ciudad Real;1.-DELITOS Y FALTAS (EU);2623;2557;-2,5
Municipio de Ciudad Real;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Ciudad Real;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);61;57;-6,6
Municipio de Ciudad Real;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);104;103;-1,0
Municipio de Ciudad Real;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);32;19;-40,6
Municipio de Ciudad Real;6.-TRÁFICO DE DROGAS (EU);10;17;70,0
Municipio de Ciudad Real;7.-DAÑOS;306;243;-20,6
Municipio de Ciudad Real;8.-HURTOS;818;941;15,0
Municipio de Puertollano;1.-DELITOS Y FALTAS (EU);1732;1692;-2,3
Municipio de Puertollano;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Puertollano;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);30;28;-6,7
Municipio de Puertollano;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);77;79;2,6
Municipio de Puertollano;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);14;18;28,6
Municipio de Puertollano;6.-TRÁFICO DE DROGAS (EU);7;6;-14,3
Municipio de Puertollano;7.-DAÑOS;248;212;-14,5
Municipio de Puertollano;8.-HURTOS;433;464;7,2
Provincia de Cuenca;1.-DELITOS Y FALTAS (EU);5891;5790;-1,7
Provincia de Cuenca;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);3;3;0,0
Provincia de Cuenca;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);88;74;-15,9
Provincia de Cuenca;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);444;437;-1,6
Provincia de Cuenca;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);63;80;27,0
Provincia de Cuenca;6.-TRÁFICO DE DROGAS (EU);26;15;-42,3
Provincia de Cuenca;7.-DAÑOS;812;850;4,7
Provincia de Cuenca;8.-HURTOS;1476;1401;-5,1
Municipio de Cuenca;1.-DELITOS Y FALTAS (EU);1842;1873;1,7
Municipio de Cuenca;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);2;3;50,0
Municipio de Cuenca;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);49;51;4,1
Municipio de Cuenca;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);99;93;-6,1
Municipio de Cuenca;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);26;34;30,8
Municipio de Cuenca;6.-TRÁFICO DE DROGAS (EU);4;1;-75,0
Municipio de Cuenca;7.-DAÑOS;264;249;-5,7
Municipio de Cuenca;8.-HURTOS;551;553;0,4
Provincia de Guadalajara;1.-DELITOS Y FALTAS (EU);9381;8962;-4,5
Provincia de Guadalajara;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;2;100,0
Provincia de Guadalajara;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);145;165;13,8
Provincia de Guadalajara;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);984;829;-15,8
Provincia de Guadalajara;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);214;264;23,4
Provincia de Guadalajara;6.-TRÁFICO DE DROGAS (EU);32;27;-15,6
Provincia de Guadalajara;7.-DAÑOS;1623;1593;-1,8
Provincia de Guadalajara;8.-HURTOS;2202;2028;-7,9
Municipio de Guadalajara;1.-DELITOS Y FALTAS (EU);3243;3146;-3,0
Municipio de Guadalajara;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Guadalajara;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);69;85;23,2
Municipio de Guadalajara;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);160;165;3,1
Municipio de Guadalajara;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);95;104;9,5
Municipio de Guadalajara;6.-TRÁFICO DE DROGAS (EU);4;9;125,0
Municipio de Guadalajara;7.-DAÑOS;530;448;-15,5
Municipio de Guadalajara;8.-HURTOS;1006;985;-2,1
Provincia de Toledo;1.-DELITOS Y FALTAS (EU);27704;25864;-6,6
Provincia de Toledo;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);7;1;-85,7
Provincia de Toledo;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);462;393;-14,9
Provincia de Toledo;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);3666;3470;-5,3
Provincia de Toledo;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);553;636;15,0
Provincia de Toledo;6.-TRÁFICO DE DROGAS (EU);135;130;-3,7
Provincia de Toledo;7.-DAÑOS;2695;2575;-4,5
Provincia de Toledo;8.-HURTOS;5734;5383;-6,1
Municipio de Talavera de la Reina;1.-DELITOS Y FALTAS (EU);2731;2666;-2,4
Municipio de Talavera de la Reina;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;0;-100,0
Municipio de Talavera de la Reina;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);70;61;-12,9
Municipio de Talavera de la Reina;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);146;157;7,5
Municipio de Talavera de la Reina;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);36;38;5,6
Municipio de Talavera de la Reina;6.-TRÁFICO DE DROGAS (EU);12;19;58,3
Municipio de Talavera de la Reina;7.-DAÑOS;291;277;-4,8
Municipio de Talavera de la Reina;8.-HURTOS;1000;1048;4,8
Municipio de Toledo;1.-DELITOS Y FALTAS (EU);3297;3249;-1,5
Municipio de Toledo;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Toledo;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);75;34;-54,7
Municipio de Toledo;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);159;171;7,5
Municipio de Toledo;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);62;94;51,6
Municipio de Toledo;6.-TRÁFICO DE DROGAS (EU);15;16;6,7
Municipio de Toledo;7.-DAÑOS;260;283;8,8
Municipio de Toledo;8.-HURTOS;1022;983;-3,8
CATALUÑA;1.-DELITOS Y FALTAS (EU);422864;415465;-1,7
CATALUÑA;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);57;43;-24,6
CATALUÑA;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);24213;21515;-11,1
CATALUÑA;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);22825;22764;-0,3
CATALUÑA;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);9102;4489;-50,7
CATALUÑA;6.-TRÁFICO DE DROGAS (EU);2051;1954;-4,7
CATALUÑA;7.-DAÑOS;37739;38961;3,2
CATALUÑA;8.-HURTOS;164413;165519;0,7
Provincia de Barcelona;1.-DELITOS Y FALTAS (EU);319576;316955;-0,8
Provincia de Barcelona;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);39;37;-5,1
Provincia de Barcelona;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);21682;19177;-11,6
Provincia de Barcelona;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);14651;16367;11,7
Provincia de Barcelona;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);7743;3726;-51,9
Provincia de Barcelona;6.-TRÁFICO DE DROGAS (EU);1205;1146;-4,9
Provincia de Barcelona;7.-DAÑOS;27062;27962;3,3
Provincia de Barcelona;8.-HURTOS;134274;135651;1,0
Municipio de Badalona;1.-DELITOS Y FALTAS (EU);10497;10976;4,6
Municipio de Badalona;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;1;0,0
Municipio de Badalona;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);1384;1349;-2,5
Municipio de Badalona;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);380;518;36,3
Municipio de Badalona;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);238;125;-47,5
Municipio de Badalona;6.-TRÁFICO DE DROGAS (EU);22;33;50,0
Municipio de Badalona;7.-DAÑOS;1089;743;-31,8
Municipio de Badalona;8.-HURTOS;3256;2245;-31,1
Municipio de Barcelona;1.-DELITOS Y FALTAS (EU);154843;153379;-0,9
Municipio de Barcelona;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);15;12;-20,0
Municipio de Barcelona;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);12179;10424;-14,4
Municipio de Barcelona;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);5189;6609;27,4
Municipio de Barcelona;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);4309;1964;-54,4
Municipio de Barcelona;6.-TRÁFICO DE DROGAS (EU);486;429;-11,7
