TERRITORIO;TIPOLOGÍA PENAL;2013;2014;Var. % 14/13
Provincia de Santa Cruz de Tenerife;4.-ROBOS CON FUERZA;3.692;3.551;-3,8
Provincia de Santa Cruz de Tenerife;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);1.110;1.103;-0,6
Provincia de Santa Cruz de Tenerife;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);467;491;5,1
Provincia de Santa Cruz de Tenerife;6.-TRÁFICO DE DROGAS (EU);137;107;-21,9
Provincia de Santa Cruz de Tenerife;7.-DAÑOS;1.893;1.565;-17,3
Provincia de Santa Cruz de Tenerife;8.-HURTOS;8.661;7.725;-10,8
Municipio de Arona;1.-DELITOS Y FALTAS (EU);3.029;2.670;-11,9
Municipio de Arona;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;1;100,0
Municipio de Arona;3.-DELINCUENCIA VIOLENTA (EU);130;102;-21,5
Municipio de Arona;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);77;69;-10,4
Municipio de Arona;4.-ROBOS CON FUERZA;424;385;-9,2
Municipio de Arona;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);123;154;25,2
Municipio de Arona;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);69;69;0,0
Municipio de Arona;6.-TRÁFICO DE DROGAS (EU);9;5;-44,4
Municipio de Arona;7.-DAÑOS;171;160;-6,4
Municipio de Arona;8.-HURTOS;1.567;1.286;-17,9
Municipio de San Cristóbal de la Laguna;1.-DELITOS Y FALTAS (EU);2.959;2.887;-2,4
Municipio de San Cristóbal de la Laguna;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de San Cristóbal de la Laguna;3.-DELINCUENCIA VIOLENTA (EU);99;80;-19,2
Municipio de San Cristóbal de la Laguna;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);67;47;-29,9
Municipio de San Cristóbal de la Laguna;4.-ROBOS CON FUERZA;537;617;14,9
Municipio de San Cristóbal de la Laguna;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);164;155;-5,5
Municipio de San Cristóbal de la Laguna;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);87;91;4,6
Municipio de San Cristóbal de la Laguna;6.-TRÁFICO DE DROGAS (EU);28;20;-28,6
Municipio de San Cristóbal de la Laguna;7.-DAÑOS;336;274;-18,5
Municipio de San Cristóbal de la Laguna;8.-HURTOS;889;777;-12,6
Municipio de Santa Cruz de Tenerife;1.-DELITOS Y FALTAS (EU);4.769;4.604;-3,5
Municipio de Santa Cruz de Tenerife;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;1;0,0
Municipio de Santa Cruz de Tenerife;3.-DELINCUENCIA VIOLENTA (EU);199;154;-22,6
Municipio de Santa Cruz de Tenerife;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);129;99;-23,3
Municipio de Santa Cruz de Tenerife;4.-ROBOS CON FUERZA;833;811;-2,6
Municipio de Santa Cruz de Tenerife;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);215;155;-27,9
Municipio de Santa Cruz de Tenerife;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);106;127;19,8
Municipio de Santa Cruz de Tenerife;6.-TRÁFICO DE DROGAS (EU);40;31;-22,5
Municipio de Santa Cruz de Tenerife;7.-DAÑOS;499;376;-24,6
Municipio de Santa Cruz de Tenerife;8.-HURTOS;1.548;1.602;3,5
CANTABRIA;1.-DELITOS Y FALTAS (EU);8.201;8.499;3,6
CANTABRIA;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);3;0;-100,0
CANTABRIA;3.-DELINCUENCIA VIOLENTA (EU);304;288;-5,3
CANTABRIA;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);176;153;-13,1
CANTABRIA;4.-ROBOS CON FUERZA;1.207;1.366;13,2
CANTABRIA;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);425;451;6,1
CANTABRIA;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);133;121;-9,0
CANTABRIA;6.-TRÁFICO DE DROGAS (EU);30;37;23,3
CANTABRIA;7.-DAÑOS;810;802;-1,0
CANTABRIA;8.-HURTOS;2.808;2.657;-5,4
Municipio de Santander;1.-DELITOS Y FALTAS (EU);3.103;3.128;0,8
Municipio de Santander;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);2;0;-100,0
Municipio de Santander;3.-DELINCUENCIA VIOLENTA (EU);152;125;-17,8
Municipio de Santander;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);103;74;-28,2
Municipio de Santander;4.-ROBOS CON FUERZA;305;344;12,8
Municipio de Santander;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);90;108;20,0
Municipio de Santander;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);57;60;5,3
Municipio de Santander;6.-TRÁFICO DE DROGAS (EU);12;12;0,0
Municipio de Santander;7.-DAÑOS;338;298;-11,8
Municipio de Santander;8.-HURTOS;1.311;1.241;-5,3
Municipio de Torrelavega;1.-DELITOS Y FALTAS (EU);877;790;-9,9
Municipio de Torrelavega;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Torrelavega;3.-DELINCUENCIA VIOLENTA (EU);46;43;-6,5
Municipio de Torrelavega;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);24;23;-4,2
Municipio de Torrelavega;4.-ROBOS CON FUERZA;102;126;23,5
Municipio de Torrelavega;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);34;41;20,6
Municipio de Torrelavega;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);12;7;-41,7
Municipio de Torrelavega;6.-TRÁFICO DE DROGAS (EU);1;2;100,0
Municipio de Torrelavega;7.-DAÑOS;69;85;23,2
Municipio de Torrelavega;8.-HURTOS;339;253;-25,4
CASTILLA Y LEÓN;1.-DELITOS Y FALTAS (EU);39.819;38.677;-2,9
CASTILLA Y LEÓN;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);15;5;-66,7
CASTILLA Y LEÓN;3.-DELINCUENCIA VIOLENTA (EU);906;793;-12,5
CASTILLA Y LEÓN;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);589;475;-19,4
CASTILLA Y LEÓN;4.-ROBOS CON FUERZA;6.495;5.997;-7,7
CASTILLA Y LEÓN;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);1.973;1.911;-3,1
CASTILLA Y LEÓN;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);392;387;-1,3
CASTILLA Y LEÓN;6.-TRÁFICO DE DROGAS (EU);166;145;-12,7
CASTILLA Y LEÓN;7.-DAÑOS;5.254;5.448;3,7
CASTILLA Y LEÓN;8.-HURTOS;14.176;12.885;-9,1
Provincia de Ávila;1.-DELITOS Y FALTAS (EU);2.645;2.566;-3,0
Provincia de Ávila;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Provincia de Ávila;3.-DELINCUENCIA VIOLENTA (EU);42;44;4,8
Provincia de Ávila;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);22;24;9,1
Provincia de Ávila;4.-ROBOS CON FUERZA;593;578;-2,5
Provincia de Ávila;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);293;294;0,3
Provincia de Ávila;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);38;22;-42,1
Provincia de Ávila;6.-TRÁFICO DE DROGAS (EU);14;7;-50,0
Provincia de Ávila;7.-DAÑOS;448;501;11,8
Provincia de Ávila;8.-HURTOS;601;499;-17,0
Municipio de Ávila;1.-DELITOS Y FALTAS (EU);827;755;-8,7
Municipio de Ávila;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Ávila;3.-DELINCUENCIA VIOLENTA (EU);15;16;6,7
Municipio de Ávila;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);10;12;20,0
Municipio de Ávila;4.-ROBOS CON FUERZA;90;92;2,2
Municipio de Ávila;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);19;21;10,5
Municipio de Ávila;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);23;11;-52,2
Municipio de Ávila;6.-TRÁFICO DE DROGAS (EU);7;3;-57,1
Municipio de Ávila;7.-DAÑOS;153;174;13,7
Municipio de Ávila;8.-HURTOS;239;211;-11,7
Provincia de Burgos;1.-DELITOS Y FALTAS (EU);5.985;5.909;-1,3
Provincia de Burgos;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);2;0;-100,0
Provincia de Burgos;3.-DELINCUENCIA VIOLENTA (EU);147;141;-4,1
Provincia de Burgos;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);104;86;-17,3
Provincia de Burgos;4.-ROBOS CON FUERZA;954;1.006;5,5
Provincia de Burgos;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);256;310;21,1
Provincia de Burgos;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);64;58;-9,4
Provincia de Burgos;6.-TRÁFICO DE DROGAS (EU);23;27;17,4
Provincia de Burgos;7.-DAÑOS;857;864;0,8
Provincia de Burgos;8.-HURTOS;2.237;2.131;-4,7
Municipio de Burgos;1.-DELITOS Y FALTAS (EU);3.189;3.137;-1,6
Municipio de Burgos;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Burgos;3.-DELINCUENCIA VIOLENTA (EU);90;96;6,7
Municipio de Burgos;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);75;64;-14,7
Municipio de Burgos;4.-ROBOS CON FUERZA;335;431;28,7
Municipio de Burgos;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);59;104;76,3
Municipio de Burgos;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);36;31;-13,9
Municipio de Burgos;6.-TRÁFICO DE DROGAS (EU);11;15;36,4
Municipio de Burgos;7.-DAÑOS;433;407;-6,0
Municipio de Burgos;8.-HURTOS;1.538;1.429;-7,1
Provincia de León;1.-DELITOS Y FALTAS (EU);8.151;8.139;-0,1
Provincia de León;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);5;2;-60,0
Provincia de León;3.-DELINCUENCIA VIOLENTA (EU);216;209;-3,2
Provincia de León;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);162;134;-17,3
Provincia de León;4.-ROBOS CON FUERZA;1.473;1.169;-20,6
Provincia de León;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);399;330;-17,3
Provincia de León;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);89;84;-5,6
Provincia de León;6.-TRÁFICO DE DROGAS (EU);14;19;35,7
Provincia de León;7.-DAÑOS;1.022;1.162;13,7
Provincia de León;8.-HURTOS;3.000;2.746;-8,5
Municipio de León;1.-DELITOS Y FALTAS (EU);3.381;3.258;-3,6
Municipio de León;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;1;0,0
Municipio de León;3.-DELINCUENCIA VIOLENTA (EU);146;134;-8,2
Municipio de León;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);115;99;-13,9
Municipio de León;4.-ROBOS CON FUERZA;385;261;-32,2
Municipio de León;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);51;50;-2,0
Municipio de León;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);42;32;-23,8
Municipio de León;6.-TRÁFICO DE DROGAS (EU);4;8;100,0
Municipio de León;7.-DAÑOS;391;419;7,2
Municipio de León;8.-HURTOS;1.649;1.405;-14,8
Municipio de Ponferrada;1.-DELITOS Y FALTAS (EU);1.024;1.146;11,9
Municipio de Ponferrada;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);2;0;-100,0
Municipio de Ponferrada;3.-DELINCUENCIA VIOLENTA (EU);26;19;-26,9
Municipio de Ponferrada;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);21;12;-42,9
Municipio de Ponferrada;4.-ROBOS CON FUERZA;213;175;-17,8
Municipio de Ponferrada;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);65;34;-47,7
Municipio de Ponferrada;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);5;15;200,0
Municipio de Ponferrada;6.-TRÁFICO DE DROGAS (EU);5;1;-80,0
Municipio de Ponferrada;7.-DAÑOS;124;192;54,8
Municipio de Ponferrada;8.-HURTOS;372;460;23,7
Provincia de Palencia;1.-DELITOS Y FALTAS (EU);2.147;2.113;-1,6
Provincia de Palencia;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;1;100,0
Provincia de Palencia;3.-DELINCUENCIA VIOLENTA (EU);34;43;26,5
Provincia de Palencia;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);25;19;-24,0
Provincia de Palencia;4.-ROBOS CON FUERZA;327;235;-28,1
Provincia de Palencia;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);96;66;-31,3
Provincia de Palencia;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);17;14;-17,6
Provincia de Palencia;6.-TRÁFICO DE DROGAS (EU);9;10;11,1
Provincia de Palencia;7.-DAÑOS;319;337;5,6
Provincia de Palencia;8.-HURTOS;651;648;-0,5
Municipio de Palencia;1.-DELITOS Y FALTAS (EU);1.117;1.070;-4,2
Municipio de Palencia;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;1;100,0
Municipio de Palencia;3.-DELINCUENCIA VIOLENTA (EU);20;25;25,0
Municipio de Palencia;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);16;15;-6,3
Municipio de Palencia;4.-ROBOS CON FUERZA;145;75;-48,3
Municipio de Palencia;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);27;20;-25,9
Municipio de Palencia;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);13;10;-23,1
Municipio de Palencia;6.-TRÁFICO DE DROGAS (EU);4;4;0,0
Municipio de Palencia;7.-DAÑOS;172;180;4,7
Municipio de Palencia;8.-HURTOS;434;427;-1,6
Provincia de Salamanca;1.-DELITOS Y FALTAS (EU);4.576;4.372;-4,5
Provincia de Salamanca;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;0;-100,0
Provincia de Salamanca;3.-DELINCUENCIA VIOLENTA (EU);157;119;-24,2
Provincia de Salamanca;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);91;76;-16,5
Provincia de Salamanca;4.-ROBOS CON FUERZA;591;544;-8,0
Provincia de Salamanca;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);188;204;8,5
Provincia de Salamanca;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);36;54;50,0
Provincia de Salamanca;6.-TRÁFICO DE DROGAS (EU);30;20;-33,3
Provincia de Salamanca;7.-DAÑOS;525;471;-10,3
Provincia de Salamanca;8.-HURTOS;1.816;1.493;-17,8
Municipio de Salamanca;1.-DELITOS Y FALTAS (EU);2.344;2.284;-2,6
Municipio de Salamanca;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;0;-100,0
Municipio de Salamanca;3.-DELINCUENCIA VIOLENTA (EU);101;83;-17,8
Municipio de Salamanca;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);75;65;-13,3
Municipio de Salamanca;4.-ROBOS CON FUERZA;179;214;19,6
Municipio de Salamanca;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);36;41;13,9
Municipio de Salamanca;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);22;22;0,0
Municipio de Salamanca;6.-TRÁFICO DE DROGAS (EU);20;12;-40,0
Municipio de Salamanca;7.-DAÑOS;194;179;-7,7
Municipio de Salamanca;8.-HURTOS;1.157;974;-15,8
Provincia de Segovia;1.-DELITOS Y FALTAS (EU);2.455;2.352;-4,2
Provincia de Segovia;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;0;-100,0
Provincia de Segovia;3.-DELINCUENCIA VIOLENTA (EU);43;40;-7,0
Provincia de Segovia;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);27;17;-37,0
Provincia de Segovia;4.-ROBOS CON FUERZA;472;443;-6,1
Provincia de Segovia;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);185;154;-16,8
Provincia de Segovia;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);18;17;-5,6
Provincia de Segovia;6.-TRÁFICO DE DROGAS (EU);14;16;14,3
Provincia de Segovia;7.-DAÑOS;371;340;-8,4
Provincia de Segovia;8.-HURTOS;669;620;-7,3
Municipio de Segovia;1.-DELITOS Y FALTAS (EU);974;883;-9,3
Municipio de Segovia;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;0;-100,0
Municipio de Segovia;3.-DELINCUENCIA VIOLENTA (EU);24;21;-12,5
Municipio de Segovia;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);20;14;-30,0
Municipio de Segovia;4.-ROBOS CON FUERZA;96;84;-12,5
Municipio de Segovia;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);21;19;-9,5
Municipio de Segovia;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);8;8;0,0
Municipio de Segovia;6.-TRÁFICO DE DROGAS (EU);2;4;100,0
Municipio de Segovia;7.-DAÑOS;151;148;-2,0
Municipio de Segovia;8.-HURTOS;392;326;-16,8
Provincia de Soria;1.-DELITOS Y FALTAS (EU);1.268;1.132;-10,7
Provincia de Soria;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;0;-100,0
Provincia de Soria;3.-DELINCUENCIA VIOLENTA (EU);31;24;-22,6
Provincia de Soria;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);15;10;-33,3
Provincia de Soria;4.-ROBOS CON FUERZA;194;175;-9,8
Provincia de Soria;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);60;36;-40,0
Provincia de Soria;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);13;3;-76,9
Provincia de Soria;6.-TRÁFICO DE DROGAS (EU);8;6;-25,0
Provincia de Soria;7.-DAÑOS;173;200;15,6
Provincia de Soria;8.-HURTOS;382;317;-17,0
Municipio de Soria;1.-DELITOS Y FALTAS (EU);702;597;-15,0
Municipio de Soria;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;0;-100,0
Municipio de Soria;3.-DELINCUENCIA VIOLENTA (EU);22;18;-18,2
Municipio de Soria;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);13;7;-46,2
Municipio de Soria;4.-ROBOS CON FUERZA;71;55;-22,5
Municipio de Soria;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);25;8;-68,0
Municipio de Soria;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);8;1;-87,5
Municipio de Soria;6.-TRÁFICO DE DROGAS (EU);6;5;-16,7
Municipio de Soria;7.-DAÑOS;98;111;13,3
Municipio de Soria;8.-HURTOS;249;207;-16,9
Provincia de Valladolid;1.-DELITOS Y FALTAS (EU);10.243;9.862;-3,7
Provincia de Valladolid;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);2;2;0,0
Provincia de Valladolid;3.-DELINCUENCIA VIOLENTA (EU);178;124;-30,3
Provincia de Valladolid;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);105;75;-28,6
Provincia de Valladolid;4.-ROBOS CON FUERZA;1.477;1.460;-1,2
Provincia de Valladolid;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);391;375;-4,1
Provincia de Valladolid;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);85;97;14,1
Provincia de Valladolid;6.-TRÁFICO DE DROGAS (EU);41;23;-43,9
Provincia de Valladolid;7.-DAÑOS;1.259;1.295;2,9
Provincia de Valladolid;8.-HURTOS;4.092;3.793;-7,3
Municipio de Valladolid;1.-DELITOS Y FALTAS (EU);6.361;6.122;-3,8
Municipio de Valladolid;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;1;0,0
Municipio de Valladolid;3.-DELINCUENCIA VIOLENTA (EU);133;90;-32,3
Municipio de Valladolid;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);92;63;-31,5
Municipio de Valladolid;4.-ROBOS CON FUERZA;710;710;0,0
Municipio de Valladolid;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);199;173;-13,1
Municipio de Valladolid;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);59;53;-10,2
Municipio de Valladolid;6.-TRÁFICO DE DROGAS (EU);22;14;-36,4
Municipio de Valladolid;7.-DAÑOS;615;644;4,7
Municipio de Valladolid;8.-HURTOS;3.008;2.821;-6,2
Provincia de Zamora;1.-DELITOS Y FALTAS (EU);2.349;2.232;-5,0
Provincia de Zamora;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);3;0;-100,0
Provincia de Zamora;3.-DELINCUENCIA VIOLENTA (EU);58;49;-15,5
Provincia de Zamora;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);38;34;-10,5
Provincia de Zamora;4.-ROBOS CON FUERZA;414;387;-6,5
Provincia de Zamora;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);105;142;35,2
Provincia de Zamora;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);32;38;18,8
Provincia de Zamora;6.-TRÁFICO DE DROGAS (EU);13;17;30,8
Provincia de Zamora;7.-DAÑOS;280;278;-0,7
Provincia de Zamora;8.-HURTOS;728;638;-12,4
Municipio de Zamora;1.-DELITOS Y FALTAS (EU);1.030;1.009;-2,0
Municipio de Zamora;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Zamora;3.-DELINCUENCIA VIOLENTA (EU);29;31;6,9
Municipio de Zamora;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);24;23;-4,2
Municipio de Zamora;4.-ROBOS CON FUERZA;142;126;-11,3
Municipio de Zamora;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);32;43;34,4
Municipio de Zamora;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);24;20;-16,7
Municipio de Zamora;6.-TRÁFICO DE DROGAS (EU);8;11;37,5
Municipio de Zamora;7.-DAÑOS;141;123;-12,8
Municipio de Zamora;8.-HURTOS;369;359;-2,7
CASTILLA - LA MANCHA;1.-DELITOS Y FALTAS (EU);37.197;35.427;-4,8
CASTILLA - LA MANCHA;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);11;9;-18,2
CASTILLA - LA MANCHA;3.-DELINCUENCIA VIOLENTA (EU);1.020;897;-12,1
CASTILLA - LA MANCHA;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);716;585;-18,3
CASTILLA - LA MANCHA;4.-ROBOS CON FUERZA;10.134;9.040;-10,8
CASTILLA - LA MANCHA;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);3.914;3.599;-8,0
CASTILLA - LA MANCHA;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);655;636;-2,9
CASTILLA - LA MANCHA;6.-TRÁFICO DE DROGAS (EU);180;160;-11,1
CASTILLA - LA MANCHA;7.-DAÑOS;4.326;4.199;-2,9
CASTILLA - LA MANCHA;8.-HURTOS;9.241;8.627;-6,6
Provincia de Albacete;1.-DELITOS Y FALTAS (EU);7.095;6.454;-9,0
Provincia de Albacete;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);3;0;-100,0
Provincia de Albacete;3.-DELINCUENCIA VIOLENTA (EU);266;189;-28,9
Provincia de Albacete;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);177;107;-39,5
Provincia de Albacete;4.-ROBOS CON FUERZA;1.431;1.081;-24,5
Provincia de Albacete;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);472;373;-21,0
Provincia de Albacete;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);95;113;18,9
Provincia de Albacete;6.-TRÁFICO DE DROGAS (EU);36;40;11,1
Provincia de Albacete;7.-DAÑOS;805;682;-15,3
Provincia de Albacete;8.-HURTOS;2.385;2.249;-5,7
Municipio de Albacete;1.-DELITOS Y FALTAS (EU);3.124;2.918;-6,6
Municipio de Albacete;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);2;0;-100,0
Municipio de Albacete;3.-DELINCUENCIA VIOLENTA (EU);161;123;-23,6
Municipio de Albacete;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);119;73;-38,7
Municipio de Albacete;4.-ROBOS CON FUERZA;432;351;-18,8
Municipio de Albacete;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);137;99;-27,7
Municipio de Albacete;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);50;58;16,0
Municipio de Albacete;6.-TRÁFICO DE DROGAS (EU);15;9;-40,0
Municipio de Albacete;7.-DAÑOS;194;173;-10,8
Municipio de Albacete;8.-HURTOS;1.432;1.340;-6,4
Provincia de Ciudad Real;1.-DELITOS Y FALTAS (EU);7.564;7.179;-5,1
Provincia de Ciudad Real;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);6;1;-83,3
Provincia de Ciudad Real;3.-DELINCUENCIA VIOLENTA (EU);182;176;-3,3
Provincia de Ciudad Real;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);119;99;-16,8
Provincia de Ciudad Real;4.-ROBOS CON FUERZA;1.783;1.493;-16,3
Provincia de Ciudad Real;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);531;464;-12,6
Provincia de Ciudad Real;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);100;70;-30,0
Provincia de Ciudad Real;6.-TRÁFICO DE DROGAS (EU);54;55;1,9
Provincia de Ciudad Real;7.-DAÑOS;875;874;-0,1
Provincia de Ciudad Real;8.-HURTOS;1.904;1.651;-13,3
Municipio de Ciudad Real;1.-DELITOS Y FALTAS (EU);1.468;1.266;-13,8
Municipio de Ciudad Real;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;0;-100,0
Municipio de Ciudad Real;3.-DELINCUENCIA VIOLENTA (EU);48;49;2,1
Municipio de Ciudad Real;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);37;33;-10,8
Municipio de Ciudad Real;4.-ROBOS CON FUERZA;223;191;-14,3
Municipio de Ciudad Real;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);67;61;-9,0
Municipio de Ciudad Real;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);26;16;-38,5
Municipio de Ciudad Real;6.-TRÁFICO DE DROGAS (EU);8;5;-37,5
Municipio de Ciudad Real;7.-DAÑOS;156;133;-14,7
