TERRITORIO;TIPOLOGÍA PENAL;2014;2015;Var. % 15/14
Municipio de Vélez-Málaga;6.-TRÁFICO DE DROGAS (EU);8;12;50
Municipio de Vélez-Málaga;7.-DAÑOS;85;89;4,7
Municipio de Vélez-Málaga;8.-HURTOS;244;181;-25,8
Municipio de Torremolinos;1.-DELITOS Y FALTAS (EU);1039;1053;1,3
Municipio de Torremolinos;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;0;-100
Municipio de Torremolinos;3.-DELINCUENCIA VIOLENTA (EU);33;41;24,2
Municipio de Torremolinos;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);21;27;28,6
Municipio de Torremolinos;4.-ROBOS CON FUERZA;68;91;33,8
Municipio de Torremolinos;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);19;32;68,4
Municipio de Torremolinos;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);19;18;-5,3
Municipio de Torremolinos;6.-TRÁFICO DE DROGAS (EU);22;9;-59,1
Municipio de Torremolinos;7.-DAÑOS;105;111;5,7
Municipio de Torremolinos;8.-HURTOS;384;333;-13,3
Provincia de Sevilla;1.-DELITOS Y FALTAS (EU);22002;22289;1,3
Provincia de Sevilla;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;2;100
Provincia de Sevilla;3.-DELINCUENCIA VIOLENTA (EU);809;762;-5,8
Provincia de Sevilla;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);660;611;-7,4
Provincia de Sevilla;4.-ROBOS CON FUERZA;4178;3957;-5,3
Provincia de Sevilla;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);1008;898;-10,9
Provincia de Sevilla;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);445;562;26,3
Provincia de Sevilla;6.-TRÁFICO DE DROGAS (EU);77;75;-2,6
Provincia de Sevilla;7.-DAÑOS;2110;2052;-2,7
Provincia de Sevilla;8.-HURTOS;7738;7795;0,7
Municipio de Alcalá de Guadaíra;1.-DELITOS Y FALTAS (EU);1014;1190;17,4
Municipio de Alcalá de Guadaíra;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0
Municipio de Alcalá de Guadaíra;3.-DELINCUENCIA VIOLENTA (EU);20;22;10
Municipio de Alcalá de Guadaíra;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);16;15;-6,3
Municipio de Alcalá de Guadaíra;4.-ROBOS CON FUERZA;256;249;-2,7
Municipio de Alcalá de Guadaíra;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);89;57;-36
Municipio de Alcalá de Guadaíra;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);17;31;82,4
Municipio de Alcalá de Guadaíra;6.-TRÁFICO DE DROGAS (EU);3;6;100
Municipio de Alcalá de Guadaíra;7.-DAÑOS;106;113;6,6
Municipio de Alcalá de Guadaíra;8.-HURTOS;357;344;-3,6
Municipio de Dos Hermanas;1.-DELITOS Y FALTAS (EU);1325;1295;-2,3
Municipio de Dos Hermanas;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0
Municipio de Dos Hermanas;3.-DELINCUENCIA VIOLENTA (EU);43;38;-11,6
Municipio de Dos Hermanas;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);34;33;-2,9
Municipio de Dos Hermanas;4.-ROBOS CON FUERZA;241;171;-29
Municipio de Dos Hermanas;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);50;33;-34
Municipio de Dos Hermanas;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);31;34;9,7
Municipio de Dos Hermanas;6.-TRÁFICO DE DROGAS (EU);7;2;-71,4
Municipio de Dos Hermanas;7.-DAÑOS;159;175;10,1
Municipio de Dos Hermanas;8.-HURTOS;401;448;11,7
Municipio de Sevilla;1.-DELITOS Y FALTAS (EU);12019;11835;-1,5
Municipio de Sevilla;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;0;-100
Municipio de Sevilla;3.-DELINCUENCIA VIOLENTA (EU);590;542;-8,1
Municipio de Sevilla;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);514;459;-10,7
Municipio de Sevilla;4.-ROBOS CON FUERZA;1819;1713;-5,8
Municipio de Sevilla;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);317;248;-21,8
Municipio de Sevilla;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);277;328;18,4
Municipio de Sevilla;6.-TRÁFICO DE DROGAS (EU);41;32;-22
Municipio de Sevilla;7.-DAÑOS;1159;1032;-11
Municipio de Sevilla;8.-HURTOS;5001;4869;-2,6
Municipio de Utrera;1.-DELITOS Y FALTAS (EU);587;838;42,8
Municipio de Utrera;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0
Municipio de Utrera;3.-DELINCUENCIA VIOLENTA (EU);7;8;14,3
Municipio de Utrera;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);7;8;14,3
Municipio de Utrera;4.-ROBOS CON FUERZA;113;247;118,6
Municipio de Utrera;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);20;57;185
Municipio de Utrera;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);10;19;90
Municipio de Utrera;6.-TRÁFICO DE DROGAS (EU);2;2;0
Municipio de Utrera;7.-DAÑOS;50;87;74
Municipio de Utrera;8.-HURTOS;176;259;47,2
ARAGÓN;1.-DELITOS Y FALTAS (EU);10173;9508;-6,5
ARAGÓN;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;4;100
ARAGÓN;3.-DELINCUENCIA VIOLENTA (EU);374;286;-23,5
ARAGÓN;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);246;189;-23,2
ARAGÓN;4.-ROBOS CON FUERZA;1651;1392;-15,7
ARAGÓN;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);482;454;-5,8
ARAGÓN;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);82;81;-1,2
ARAGÓN;6.-TRÁFICO DE DROGAS (EU);65;64;-1,5
ARAGÓN;7.-DAÑOS;1434;1352;-5,7
ARAGÓN;8.-HURTOS;3248;3001;-7,6
Provincia de Huesca;1.-DELITOS Y FALTAS (EU);1303;1347;3,4
Provincia de Huesca;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0
Provincia de Huesca;3.-DELINCUENCIA VIOLENTA (EU);36;20;-44,4
Provincia de Huesca;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);19;6;-68,4
Provincia de Huesca;4.-ROBOS CON FUERZA;225;207;-8
Provincia de Huesca;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);51;47;-7,8
Provincia de Huesca;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);16;12;-25
Provincia de Huesca;6.-TRÁFICO DE DROGAS (EU);12;9;-25
Provincia de Huesca;7.-DAÑOS;170;174;2,4
Provincia de Huesca;8.-HURTOS;402;392;-2,5
Municipio de Huesca;1.-DELITOS Y FALTAS (EU);276;265;-4
Municipio de Huesca;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0
Municipio de Huesca;3.-DELINCUENCIA VIOLENTA (EU);11;9;-18,2
Municipio de Huesca;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);3;3;0
Municipio de Huesca;4.-ROBOS CON FUERZA;37;22;-40,5
Municipio de Huesca;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);5;7;40
Municipio de Huesca;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);5;1;-80
Municipio de Huesca;6.-TRÁFICO DE DROGAS (EU);5;3;-40
Municipio de Huesca;7.-DAÑOS;34;40;17,6
Municipio de Huesca;8.-HURTOS;78;76;-2,6
Provincia de Teruel;1.-DELITOS Y FALTAS (EU);720;587;-18,5
Provincia de Teruel;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;2;100
Provincia de Teruel;3.-DELINCUENCIA VIOLENTA (EU);12;13;8,3
Provincia de Teruel;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);7;8;14,3
Provincia de Teruel;4.-ROBOS CON FUERZA;172;106;-38,4
Provincia de Teruel;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);62;46;-25,8
Provincia de Teruel;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);6;5;-16,7
Provincia de Teruel;6.-TRÁFICO DE DROGAS (EU);5;3;-40
Provincia de Teruel;7.-DAÑOS;97;96;-1
Provincia de Teruel;8.-HURTOS;185;116;-37,3
Municipio de Teruel;1.-DELITOS Y FALTAS (EU);202;162;-19,8
Municipio de Teruel;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;1;100
Municipio de Teruel;3.-DELINCUENCIA VIOLENTA (EU);5;4;-20
Municipio de Teruel;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);3;2;-33,3
Municipio de Teruel;4.-ROBOS CON FUERZA;26;24;-7,7
Municipio de Teruel;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);9;10;11,1
Municipio de Teruel;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);3;4;33,3
Municipio de Teruel;6.-TRÁFICO DE DROGAS (EU);5;2;-60
Municipio de Teruel;7.-DAÑOS;32;22;-31,3
Municipio de Teruel;8.-HURTOS;55;43;-21,8
Provincia de Zaragoza;1.-DELITOS Y FALTAS (EU);8150;7574;-7,1
Provincia de Zaragoza;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;2;100
Provincia de Zaragoza;3.-DELINCUENCIA VIOLENTA (EU);326;253;-22,4
Provincia de Zaragoza;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);220;175;-20,5
Provincia de Zaragoza;4.-ROBOS CON FUERZA;1254;1079;-14
Provincia de Zaragoza;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);369;361;-2,2
Provincia de Zaragoza;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);60;64;6,7
Provincia de Zaragoza;6.-TRÁFICO DE DROGAS (EU);48;52;8,3
Provincia de Zaragoza;7.-DAÑOS;1167;1082;-7,3
Provincia de Zaragoza;8.-HURTOS;2661;2493;-6,3
Municipio de Zaragoza;1.-DELITOS Y FALTAS (EU);5915;5586;-5,6
Municipio de Zaragoza;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;1;100
Municipio de Zaragoza;3.-DELINCUENCIA VIOLENTA (EU);287;228;-20,6
Municipio de Zaragoza;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);202;161;-20,3
Municipio de Zaragoza;4.-ROBOS CON FUERZA;543;525;-3,3
Municipio de Zaragoza;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);169;152;-10,1
Municipio de Zaragoza;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);35;43;22,9
Municipio de Zaragoza;6.-TRÁFICO DE DROGAS (EU);37;36;-2,7
Municipio de Zaragoza;7.-DAÑOS;849;756;-11
Municipio de Zaragoza;8.-HURTOS;2217;2084;-6
ASTURIAS (PRINCIPADO DE);1.-DELITOS Y FALTAS (EU);7285;6588;-9,6
ASTURIAS (PRINCIPADO DE);2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;0;-100
ASTURIAS (PRINCIPADO DE);3.-DELINCUENCIA VIOLENTA (EU);273;266;-2,6
ASTURIAS (PRINCIPADO DE);3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);182;167;-8,2
ASTURIAS (PRINCIPADO DE);4.-ROBOS CON FUERZA;858;729;-15
ASTURIAS (PRINCIPADO DE);4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);263;182;-30,8
ASTURIAS (PRINCIPADO DE);5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);88;91;3,4
ASTURIAS (PRINCIPADO DE);6.-TRÁFICO DE DROGAS (EU);40;37;-7,5
ASTURIAS (PRINCIPADO DE);7.-DAÑOS;812;801;-1,4
ASTURIAS (PRINCIPADO DE);8.-HURTOS;2188;1918;-12,3
Municipio de Avilés;1.-DELITOS Y FALTAS (EU);583;494;-15,3
Municipio de Avilés;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;0;-100
Municipio de Avilés;3.-DELINCUENCIA VIOLENTA (EU);28;22;-21,4
Municipio de Avilés;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);19;11;-42,1
Municipio de Avilés;4.-ROBOS CON FUERZA;76;76;0
Municipio de Avilés;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);11;16;45,5
Municipio de Avilés;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);12;14;16,7
Municipio de Avilés;6.-TRÁFICO DE DROGAS (EU);6;7;16,7
Municipio de Avilés;7.-DAÑOS;70;61;-12,9
Municipio de Avilés;8.-HURTOS;158;136;-13,9
Municipio de Gijón;1.-DELITOS Y FALTAS (EU);1753;1675;-4,4
Municipio de Gijón;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0
Municipio de Gijón;3.-DELINCUENCIA VIOLENTA (EU);77;95;23,4
Municipio de Gijón;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);48;69;43,8
Municipio de Gijón;4.-ROBOS CON FUERZA;182;120;-34,1
Municipio de Gijón;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);38;30;-21,1
Municipio de Gijón;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);17;10;-41,2
Municipio de Gijón;6.-TRÁFICO DE DROGAS (EU);9;15;66,7
Municipio de Gijón;7.-DAÑOS;200;194;-3
Municipio de Gijón;8.-HURTOS;567;459;-19
Municipio de Oviedo;1.-DELITOS Y FALTAS (EU);1747;1889;8,1
Municipio de Oviedo;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0
Municipio de Oviedo;3.-DELINCUENCIA VIOLENTA (EU);113;86;-23,9
Municipio de Oviedo;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);87;61;-29,9
Municipio de Oviedo;4.-ROBOS CON FUERZA;141;170;20,6
Municipio de Oviedo;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);42;35;-16,7
Municipio de Oviedo;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);18;34;88,9
Municipio de Oviedo;6.-TRÁFICO DE DROGAS (EU);8;5;-37,5
Municipio de Oviedo;7.-DAÑOS;164;172;4,9
Municipio de Oviedo;8.-HURTOS;767;797;3,9
Municipio de Siero;1.-DELITOS Y FALTAS (EU);450;381;-15,3
Municipio de Siero;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0
Municipio de Siero;3.-DELINCUENCIA VIOLENTA (EU);11;8;-27,3
Municipio de Siero;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);11;5;-54,5
Municipio de Siero;4.-ROBOS CON FUERZA;78;58;-25,6
Municipio de Siero;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);26;12;-53,8
Municipio de Siero;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);8;3;-62,5
Municipio de Siero;6.-TRÁFICO DE DROGAS (EU);0;0;0
Municipio de Siero;7.-DAÑOS;52;50;-3,8
Municipio de Siero;8.-HURTOS;168;121;-28
BALEARS (ILLES);1.-DELITOS Y FALTAS (EU);12010;11370;-5,3
BALEARS (ILLES);2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);4;1;-75
BALEARS (ILLES);3.-DELINCUENCIA VIOLENTA (EU);305;252;-17,4
BALEARS (ILLES);3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);178;135;-24,2
BALEARS (ILLES);4.-ROBOS CON FUERZA;2010;1621;-19,4
BALEARS (ILLES);4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);816;694;-15
BALEARS (ILLES);5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);316;262;-17,1
BALEARS (ILLES);6.-TRÁFICO DE DROGAS (EU);62;54;-12,9
BALEARS (ILLES);7.-DAÑOS;1142;1108;-3
BALEARS (ILLES);8.-HURTOS;3768;3420;-9,2
Isla de Eivissa;1.-DELITOS Y FALTAS (EU);1754;1567;-10,7
Isla de Eivissa;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;0;-100
Isla de Eivissa;3.-DELINCUENCIA VIOLENTA (EU);52;25;-51,9
Isla de Eivissa;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);23;12;-47,8
Isla de Eivissa;4.-ROBOS CON FUERZA;324;223;-31,2
Isla de Eivissa;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);98;87;-11,2
Isla de Eivissa;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);57;57;0
Isla de Eivissa;6.-TRÁFICO DE DROGAS (EU);22;13;-40,9
Isla de Eivissa;7.-DAÑOS;153;143;-6,5
Isla de Eivissa;8.-HURTOS;484;457;-5,6
Municipio de Eivissa;1.-DELITOS Y FALTAS (EU);669;550;-17,8
Municipio de Eivissa;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;0;-100
Municipio de Eivissa;3.-DELINCUENCIA VIOLENTA (EU);28;13;-53,6
Municipio de Eivissa;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);14;6;-57,1
Municipio de Eivissa;4.-ROBOS CON FUERZA;92;59;-35,9
Municipio de Eivissa;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);17;12;-29,4
Municipio de Eivissa;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);29;21;-27,6
Municipio de Eivissa;6.-TRÁFICO DE DROGAS (EU);17;11;-35,3
Municipio de Eivissa;7.-DAÑOS;63;40;-36,5
Municipio de Eivissa;8.-HURTOS;198;178;-10,1
Isla de Formentera;1.-DELITOS Y FALTAS (EU);119;82;-31,1
Isla de Formentera;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0
Isla de Formentera;3.-DELINCUENCIA VIOLENTA (EU);0;1;100
Isla de Formentera;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);0;0;0
Isla de Formentera;4.-ROBOS CON FUERZA;26;13;-50
Isla de Formentera;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);16;9;-43,8
Isla de Formentera;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);5;6;20
Isla de Formentera;6.-TRÁFICO DE DROGAS (EU);0;0;0
Isla de Formentera;7.-DAÑOS;17;14;-17,6
Isla de Formentera;8.-HURTOS;24;14;-41,7
Isla de Mallorca;1.-DELITOS Y FALTAS (EU);9534;9183;-3,7
Isla de Mallorca;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);3;1;-66,7
Isla de Mallorca;3.-DELINCUENCIA VIOLENTA (EU);242;214;-11,6
Isla de Mallorca;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);152;118;-22,4
Isla de Mallorca;4.-ROBOS CON FUERZA;1569;1328;-15,4
Isla de Mallorca;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);664;574;-13,6
Isla de Mallorca;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);249;194;-22,1
Isla de Mallorca;6.-TRÁFICO DE DROGAS (EU);36;39;8,3
Isla de Mallorca;7.-DAÑOS;896;874;-2,5
Isla de Mallorca;8.-HURTOS;3116;2808;-9,9
Municipio de Calvià;1.-DELITOS Y FALTAS (EU);492;563;14,4
Municipio de Calvià;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0
Municipio de Calvià;3.-DELINCUENCIA VIOLENTA (EU);2;7;250
Municipio de Calvià;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);0;2;100
Municipio de Calvià;4.-ROBOS CON FUERZA;79;102;29,1
Municipio de Calvià;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);27;40;48,1
Municipio de Calvià;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);14;5;-64,3
Municipio de Calvià;6.-TRÁFICO DE DROGAS (EU);4;3;-25
Municipio de Calvià;7.-DAÑOS;53;56;5,7
Municipio de Calvià;8.-HURTOS;129;146;13,2
Municipio de Palma;1.-DELITOS Y FALTAS (EU);5658;5428;-4,1
Municipio de Palma;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;1;0
Municipio de Palma;3.-DELINCUENCIA VIOLENTA (EU);181;159;-12,2
Municipio de Palma;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);125;95;-24
Municipio de Palma;4.-ROBOS CON FUERZA;653;545;-16,5
Municipio de Palma;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);189;175;-7,4
Municipio de Palma;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);170;146;-14,1
Municipio de Palma;6.-TRÁFICO DE DROGAS (EU);24;18;-25
Municipio de Palma;7.-DAÑOS;497;473;-4,8
Municipio de Palma;8.-HURTOS;2103;1864;-11,4
Isla de Menorca;1.-DELITOS Y FALTAS (EU);603;538;-10,8
Isla de Menorca;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0
Isla de Menorca;3.-DELINCUENCIA VIOLENTA (EU);11;12;9,1
Isla de Menorca;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);3;5;66,7
Isla de Menorca;4.-ROBOS CON FUERZA;91;57;-37,4
Isla de Menorca;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);38;24;-36,8
Isla de Menorca;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);5;5;0
Isla de Menorca;6.-TRÁFICO DE DROGAS (EU);4;2;-50
Isla de Menorca;7.-DAÑOS;76;77;1,3
Isla de Menorca;8.-HURTOS;144;141;-2,1
CANARIAS;1.-DELITOS Y FALTAS (EU);23881;23579;-1,3
CANARIAS;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);2;6;200
CANARIAS;3.-DELINCUENCIA VIOLENTA (EU);778;663;-14,8
CANARIAS;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);480;407;-15,2
CANARIAS;4.-ROBOS CON FUERZA;3470;3312;-4,6
CANARIAS;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);897;881;-1,8
CANARIAS;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);512;382;-25,4
CANARIAS;6.-TRÁFICO DE DROGAS (EU);126;151;19,8
CANARIAS;7.-DAÑOS;1853;1827;-1,4
CANARIAS;8.-HURTOS;8937;8804;-1,5
Provincia de Palmas (Las);1.-DELITOS Y FALTAS (EU);12907;12171;-5,7
Provincia de Palmas (Las);2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;5;400
Provincia de Palmas (Las);3.-DELINCUENCIA VIOLENTA (EU);469;330;-29,6
Provincia de Palmas (Las);3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);304;190;-37,5
Provincia de Palmas (Las);4.-ROBOS CON FUERZA;1627;1474;-9,4
Provincia de Palmas (Las);4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);402;378;-6
Provincia de Palmas (Las);5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);270;200;-25,9
Provincia de Palmas (Las);6.-TRÁFICO DE DROGAS (EU);73;91;24,7
Provincia de Palmas (Las);7.-DAÑOS;1070;1022;-4,5
Provincia de Palmas (Las);8.-HURTOS;4546;4106;-9,7
Isla de Fuerteventura;1.-DELITOS Y FALTAS (EU);1218;1189;-2,4
Isla de Fuerteventura;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;1;100
Isla de Fuerteventura;3.-DELINCUENCIA VIOLENTA (EU);29;34;17,2
Isla de Fuerteventura;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);11;15;36,4
Isla de Fuerteventura;4.-ROBOS CON FUERZA;164;181;10,4
Isla de Fuerteventura;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);52;52;0
Isla de Fuerteventura;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);24;22;-8,3
Isla de Fuerteventura;6.-TRÁFICO DE DROGAS (EU);8;8;0
Isla de Fuerteventura;7.-DAÑOS;125;111;-11,2
Isla de Fuerteventura;8.-HURTOS;424;352;-17
Isla de Gran Canaria;1.-DELITOS Y FALTAS (EU);9888;9387;-5,1
Isla de Gran Canaria;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;2;100
Isla de Gran Canaria;3.-DELINCUENCIA VIOLENTA (EU);380;251;-33,9
Isla de Gran Canaria;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);254;153;-39,8
Isla de Gran Canaria;4.-ROBOS CON FUERZA;1117;990;-11,4
Isla de Gran Canaria;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);259;228;-12
Isla de Gran Canaria;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);221;157;-29
Isla de Gran Canaria;6.-TRÁFICO DE DROGAS (EU);54;77;42,6
Isla de Gran Canaria;7.-DAÑOS;779;755;-3,1
Isla de Gran Canaria;8.-HURTOS;3507;3287;-6,3
Municipio de Palmas de Gran Canaria (Las);1.-DELITOS Y FALTAS (EU);4672;4274;-8,5
Municipio de Palmas de Gran Canaria (Las);2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;1;100
Municipio de Palmas de Gran Canaria (Las);3.-DELINCUENCIA VIOLENTA (EU);239;140;-41,4
Municipio de Palmas de Gran Canaria (Las);3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);186;95;-48,9
Municipio de Palmas de Gran Canaria (Las);4.-ROBOS CON FUERZA;534;364;-31,8
Municipio de Palmas de Gran Canaria (Las);4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);97;83;-14,4
Municipio de Palmas de Gran Canaria (Las);5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);130;84;-35,4
Municipio de Palmas de Gran Canaria (Las);6.-TRÁFICO DE DROGAS (EU);37;56;51,4
Municipio de Palmas de Gran Canaria (Las);7.-DAÑOS;375;325;-13,3
Municipio de Palmas de Gran Canaria (Las);8.-HURTOS;1704;1685;-1,1
Municipio de San Bartolomé de Tirajana;1.-DELITOS Y FALTAS (EU);1385;1296;-6,4
Municipio de San Bartolomé de Tirajana;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;1;100
Municipio de San Bartolomé de Tirajana;3.-DELINCUENCIA VIOLENTA (EU);51;46;-9,8
Municipio de San Bartolomé de Tirajana;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);32;29;-9,4
Municipio de San Bartolomé de Tirajana;4.-ROBOS CON FUERZA;101;133;31,7
Municipio de San Bartolomé de Tirajana;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);25;17;-32
