TERRITORIO;TIPOLOGÍA PENAL;2015;2016; Var. % 16/15
Municipio de Torrelavega;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);24;16;-33,3
Municipio de Torrelavega;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);2;4;100,0
Municipio de Torrelavega;6.-TRÁFICO DE DROGAS (EU);1;0;-100,0
Municipio de Torrelavega;7.-DAÑOS;34;35;2,9
Municipio de Torrelavega;8.-HURTOS;125;164;31,2
CASTILLA Y LEÓN;1.-DELITOS Y FALTAS;18271;17945;-1,8
CASTILLA Y LEÓN;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);4;0;-100,0
CASTILLA Y LEÓN;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);212;220;3,8
CASTILLA Y LEÓN;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);979;1039;6,1
CASTILLA Y LEÓN;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);201;221;10,0
CASTILLA Y LEÓN;6.-TRÁFICO DE DROGAS (EU);69;64;-7,2
CASTILLA Y LEÓN;7.-DAÑOS;2685;2614;-2,6
CASTILLA Y LEÓN;8.-HURTOS;5709;5683;-0,5
Provincia de Ávila;1.-DELITOS Y FALTAS;1157;1215;5,0
Provincia de Ávila;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;0;-100,0
Provincia de Ávila;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);16;7;-56,3
Provincia de Ávila;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);126;145;15,1
Provincia de Ávila;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);8;5;-37,5
Provincia de Ávila;6.-TRÁFICO DE DROGAS (EU);6;5;-16,7
Provincia de Ávila;7.-DAÑOS;196;220;12,2
Provincia de Ávila;8.-HURTOS;220;195;-11,4
Municipio de Ávila;1.-DELITOS Y FALTAS;380;424;11,6
Municipio de Ávila;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Ávila;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);6;2;-66,7
Municipio de Ávila;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);18;7;-61,1
Municipio de Ávila;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);2;2;0,0
Municipio de Ávila;6.-TRÁFICO DE DROGAS (EU);2;2;0,0
Municipio de Ávila;7.-DAÑOS;64;72;12,5
Municipio de Ávila;8.-HURTOS;105;92;-12,4
Provincia de Burgos;1.-DELITOS Y FALTAS;2585;2649;2,5
Provincia de Burgos;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Provincia de Burgos;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);38;45;18,4
Provincia de Burgos;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);105;113;7,6
Provincia de Burgos;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);25;42;68,0
Provincia de Burgos;6.-TRÁFICO DE DROGAS (EU);10;14;40,0
Provincia de Burgos;7.-DAÑOS;408;378;-7,4
Provincia de Burgos;8.-HURTOS;873;870;-0,3
Municipio de Burgos;1.-DELITOS Y FALTAS;1457;1411;-3,2
Municipio de Burgos;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Burgos;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);31;35;12,9
Municipio de Burgos;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);29;25;-13,8
Municipio de Burgos;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);9;19;111,1
Municipio de Burgos;6.-TRÁFICO DE DROGAS (EU);7;6;-14,3
Municipio de Burgos;7.-DAÑOS;218;164;-24,8
Municipio de Burgos;8.-HURTOS;622;619;-0,5
Provincia de León;1.-DELITOS Y FALTAS;3813;3652;-4,2
Provincia de León;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;0;-100,0
Provincia de León;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);39;73;87,2
Provincia de León;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);249;278;11,6
Provincia de León;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);60;64;6,7
Provincia de León;6.-TRÁFICO DE DROGAS (EU);10;8;-20,0
Provincia de León;7.-DAÑOS;608;515;-15,3
Provincia de León;8.-HURTOS;1131;1123;-0,7
Municipio de León;1.-DELITOS Y FALTAS;1518;1515;-0,2
Municipio de León;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;0;-100,0
Municipio de León;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);27;52;92,6
Municipio de León;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);36;42;16,7
Municipio de León;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);30;26;-13,3
Municipio de León;6.-TRÁFICO DE DROGAS (EU);2;3;50,0
Municipio de León;7.-DAÑOS;230;204;-11,3
Municipio de León;8.-HURTOS;580;621;7,1
Municipio de Ponferrada;1.-DELITOS Y FALTAS;590;469;-20,5
Municipio de Ponferrada;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Ponferrada;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);5;2;-60,0
Municipio de Ponferrada;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);23;21;-8,7
Municipio de Ponferrada;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);8;11;37,5
Municipio de Ponferrada;6.-TRÁFICO DE DROGAS (EU);4;2;-50,0
Municipio de Ponferrada;7.-DAÑOS;99;70;-29,3
Municipio de Ponferrada;8.-HURTOS;202;157;-22,3
Provincia de Palencia;1.-DELITOS Y FALTAS;904;909;0,6
Provincia de Palencia;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Provincia de Palencia;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);6;3;-50,0
Provincia de Palencia;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);55;52;-5,5
Provincia de Palencia;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);6;15;150,0
Provincia de Palencia;6.-TRÁFICO DE DROGAS (EU);4;2;-50,0
Provincia de Palencia;7.-DAÑOS;154;146;-5,2
Provincia de Palencia;8.-HURTOS;223;251;12,6
Municipio de Palencia;1.-DELITOS Y FALTAS;496;491;-1,0
Municipio de Palencia;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Palencia;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);4;2;-50,0
Municipio de Palencia;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);24;17;-29,2
Municipio de Palencia;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);5;5;0,0
Municipio de Palencia;6.-TRÁFICO DE DROGAS (EU);1;1;0,0
Municipio de Palencia;7.-DAÑOS;103;83;-19,4
Municipio de Palencia;8.-HURTOS;146;181;24,0
Provincia de Salamanca;1.-DELITOS Y FALTAS;2449;2478;1,2
Provincia de Salamanca;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);2;0;-100,0
Provincia de Salamanca;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);53;40;-24,5
Provincia de Salamanca;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);105;71;-32,4
Provincia de Salamanca;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);33;37;12,1
Provincia de Salamanca;6.-TRÁFICO DE DROGAS (EU);13;7;-46,2
Provincia de Salamanca;7.-DAÑOS;297;288;-3,0
Provincia de Salamanca;8.-HURTOS;835;1045;25,1
Municipio de Salamanca;1.-DELITOS Y FALTAS;1410;1464;3,8
Municipio de Salamanca;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;0;-100,0
Municipio de Salamanca;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);44;29;-34,1
Municipio de Salamanca;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);24;15;-37,5
Municipio de Salamanca;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);21;23;9,5
Municipio de Salamanca;6.-TRÁFICO DE DROGAS (EU);7;3;-57,1
Municipio de Salamanca;7.-DAÑOS;155;137;-11,6
Municipio de Salamanca;8.-HURTOS;594;791;33,2
Provincia de Segovia;1.-DELITOS Y FALTAS;1073;1080;0,7
Provincia de Segovia;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Provincia de Segovia;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);7;10;42,9
Provincia de Segovia;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);93;123;32,3
Provincia de Segovia;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);8;8;0,0
Provincia de Segovia;6.-TRÁFICO DE DROGAS (EU);6;7;16,7
Provincia de Segovia;7.-DAÑOS;147;170;15,6
Provincia de Segovia;8.-HURTOS;283;228;-19,4
Municipio de Segovia;1.-DELITOS Y FALTAS;437;394;-9,8
Municipio de Segovia;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Segovia;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);5;4;-20,0
Municipio de Segovia;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);14;6;-57,1
Municipio de Segovia;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);3;1;-66,7
Municipio de Segovia;6.-TRÁFICO DE DROGAS (EU);1;0;-100,0
Municipio de Segovia;7.-DAÑOS;76;61;-19,7
Municipio de Segovia;8.-HURTOS;153;137;-10,5
Provincia de Soria;1.-DELITOS Y FALTAS;545;596;9,4
Provincia de Soria;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Provincia de Soria;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);5;12;140,0
Provincia de Soria;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);18;40;122,2
Provincia de Soria;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);1;6;500,0
Provincia de Soria;6.-TRÁFICO DE DROGAS (EU);4;3;-25,0
Provincia de Soria;7.-DAÑOS;69;96;39,1
Provincia de Soria;8.-HURTOS;157;125;-20,4
Municipio de Soria;1.-DELITOS Y FALTAS;321;319;-0,6
Municipio de Soria;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Soria;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);2;8;300,0
Municipio de Soria;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);5;15;200,0
Municipio de Soria;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);1;4;300,0
Municipio de Soria;6.-TRÁFICO DE DROGAS (EU);3;3;0,0
Municipio de Soria;7.-DAÑOS;38;42;10,5
Municipio de Soria;8.-HURTOS;107;83;-22,4
Provincia de Valladolid;1.-DELITOS Y FALTAS;4636;4262;-8,1
Provincia de Valladolid;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Provincia de Valladolid;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);38;22;-42,1
Provincia de Valladolid;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);172;174;1,2
Provincia de Valladolid;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);34;37;8,8
Provincia de Valladolid;6.-TRÁFICO DE DROGAS (EU);13;12;-7,7
Provincia de Valladolid;7.-DAÑOS;669;644;-3,7
Provincia de Valladolid;8.-HURTOS;1659;1510;-9,0
Municipio de Valladolid;1.-DELITOS Y FALTAS;2772;2405;-13,2
Municipio de Valladolid;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Valladolid;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);31;17;-45,2
Municipio de Valladolid;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);75;61;-18,7
Municipio de Valladolid;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);18;19;5,6
Municipio de Valladolid;6.-TRÁFICO DE DROGAS (EU);9;7;-22,2
Municipio de Valladolid;7.-DAÑOS;351;317;-9,7
Municipio de Valladolid;8.-HURTOS;1167;1065;-8,7
Provincia de Zamora;1.-DELITOS Y FALTAS;1109;1104;-0,5
Provincia de Zamora;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Provincia de Zamora;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);10;8;-20,0
Provincia de Zamora;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);56;43;-23,2
Provincia de Zamora;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);26;7;-73,1
Provincia de Zamora;6.-TRÁFICO DE DROGAS (EU);3;6;100,0
Provincia de Zamora;7.-DAÑOS;137;157;14,6
Provincia de Zamora;8.-HURTOS;328;336;2,4
Municipio de Zamora;1.-DELITOS Y FALTAS;537;534;-0,6
Municipio de Zamora;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Zamora;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);5;6;20,0
Municipio de Zamora;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);20;9;-55,0
Municipio de Zamora;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);20;1;-95,0
Municipio de Zamora;6.-TRÁFICO DE DROGAS (EU);2;3;50,0
Municipio de Zamora;7.-DAÑOS;70;87;24,3
Municipio de Zamora;8.-HURTOS;179;200;11,7
CASTILLA - LA MANCHA;1.-DELITOS Y FALTAS;16879;16084;-4,7
CASTILLA - LA MANCHA;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;6;500,0
CASTILLA - LA MANCHA;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);234;261;11,5
CASTILLA - LA MANCHA;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);1672;1921;14,9
CASTILLA - LA MANCHA;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);286;365;27,6
CASTILLA - LA MANCHA;6.-TRÁFICO DE DROGAS (EU);81;61;-24,7
CASTILLA - LA MANCHA;7.-DAÑOS;2056;1866;-9,2
CASTILLA - LA MANCHA;8.-HURTOS;4012;3853;-4,0
Provincia de Albacete;1.-DELITOS Y FALTAS;3044;2729;-10,3
Provincia de Albacete;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;1;100,0
Provincia de Albacete;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);50;33;-34,0
Provincia de Albacete;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);211;214;1,4
Provincia de Albacete;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);32;35;9,4
Provincia de Albacete;6.-TRÁFICO DE DROGAS (EU);12;9;-25,0
Provincia de Albacete;7.-DAÑOS;329;308;-6,4
Provincia de Albacete;8.-HURTOS;1044;890;-14,8
Municipio de Albacete;1.-DELITOS Y FALTAS;1427;1302;-8,8
Municipio de Albacete;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;1;100,0
Municipio de Albacete;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);25;19;-24,0
Municipio de Albacete;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);68;75;10,3
Municipio de Albacete;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);21;28;33,3
Municipio de Albacete;6.-TRÁFICO DE DROGAS (EU);9;4;-55,6
Municipio de Albacete;7.-DAÑOS;82;85;3,7
Municipio de Albacete;8.-HURTOS;686;615;-10,3
Provincia de Ciudad Real;1.-DELITOS Y FALTAS;3484;3178;-8,8
Provincia de Ciudad Real;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Provincia de Ciudad Real;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);40;45;12,5
Provincia de Ciudad Real;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);178;215;20,8
Provincia de Ciudad Real;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);30;35;16,7
Provincia de Ciudad Real;6.-TRÁFICO DE DROGAS (EU);25;21;-16,0
Provincia de Ciudad Real;7.-DAÑOS;480;349;-27,3
Provincia de Ciudad Real;8.-HURTOS;853;881;3,3
Municipio de Ciudad Real;1.-DELITOS Y FALTAS;651;619;-4,9
Municipio de Ciudad Real;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Ciudad Real;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);10;13;30,0
Municipio de Ciudad Real;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);21;16;-23,8
Municipio de Ciudad Real;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);3;3;0,0
Municipio de Ciudad Real;6.-TRÁFICO DE DROGAS (EU);6;3;-50,0
Municipio de Ciudad Real;7.-DAÑOS;86;64;-25,6
Municipio de Ciudad Real;8.-HURTOS;225;259;15,1
Municipio de Puertollano;1.-DELITOS Y FALTAS;425;369;-13,2
Municipio de Puertollano;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Puertollano;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);7;10;42,9
Municipio de Puertollano;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);15;11;-26,7
Municipio de Puertollano;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);4;4;0,0
Municipio de Puertollano;6.-TRÁFICO DE DROGAS (EU);1;0;-100,0
Municipio de Puertollano;7.-DAÑOS;49;52;6,1
Municipio de Puertollano;8.-HURTOS;109;107;-1,8
Provincia de Cuenca;1.-DELITOS Y FALTAS;1360;1465;7,7
Provincia de Cuenca;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;0;-100,0
Provincia de Cuenca;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);15;15;0,0
Provincia de Cuenca;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);116;144;24,1
Provincia de Cuenca;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);15;32;113,3
Provincia de Cuenca;6.-TRÁFICO DE DROGAS (EU);0;3;100,0
Provincia de Cuenca;7.-DAÑOS;194;211;8,8
Provincia de Cuenca;8.-HURTOS;314;328;4,5
Municipio de Cuenca;1.-DELITOS Y FALTAS;481;445;-7,5
Municipio de Cuenca;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;0;-100,0
Municipio de Cuenca;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);11;10;-9,1
Municipio de Cuenca;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);26;14;-46,2
Municipio de Cuenca;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);7;15;114,3
Municipio de Cuenca;6.-TRÁFICO DE DROGAS (EU);0;0;0,0
Municipio de Cuenca;7.-DAÑOS;60;67;11,7
Municipio de Cuenca;8.-HURTOS;127;143;12,6
Provincia de Guadalajara;1.-DELITOS Y FALTAS;2277;2370;4,1
Provincia de Guadalajara;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;2;100,0
Provincia de Guadalajara;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);22;79;259,1
Provincia de Guadalajara;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);212;260;22,6
Provincia de Guadalajara;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);53;88;66,0
Provincia de Guadalajara;6.-TRÁFICO DE DROGAS (EU);8;8;0,0
Provincia de Guadalajara;7.-DAÑOS;441;394;-10,7
Provincia de Guadalajara;8.-HURTOS;475;495;4,2
Municipio de Guadalajara;1.-DELITOS Y FALTAS;845;829;-1,9
Municipio de Guadalajara;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Guadalajara;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);11;41;272,7
Municipio de Guadalajara;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);46;45;-2,2
Municipio de Guadalajara;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);32;32;0,0
Municipio de Guadalajara;6.-TRÁFICO DE DROGAS (EU);4;4;0,0
Municipio de Guadalajara;7.-DAÑOS;153;94;-38,6
Municipio de Guadalajara;8.-HURTOS;258;267;3,5
Provincia de Toledo;1.-DELITOS Y FALTAS;6714;6342;-5,5
Provincia de Toledo;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;3;100,0
Provincia de Toledo;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);107;89;-16,8
Provincia de Toledo;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);955;1088;13,9
Provincia de Toledo;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);156;175;12,2
Provincia de Toledo;6.-TRÁFICO DE DROGAS (EU);36;20;-44,4
Provincia de Toledo;7.-DAÑOS;612;604;-1,3
Provincia de Toledo;8.-HURTOS;1326;1259;-5,1
Municipio de Talavera de la Reina;1.-DELITOS Y FALTAS;679;620;-8,7
Municipio de Talavera de la Reina;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;1;100,0
Municipio de Talavera de la Reina;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);10;15;50,0
Municipio de Talavera de la Reina;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);30;32;6,7
Municipio de Talavera de la Reina;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);12;6;-50,0
Municipio de Talavera de la Reina;6.-TRÁFICO DE DROGAS (EU);4;3;-25,0
Municipio de Talavera de la Reina;7.-DAÑOS;68;90;32,4
Municipio de Talavera de la Reina;8.-HURTOS;275;193;-29,8
Municipio de Toledo;1.-DELITOS Y FALTAS;849;880;3,7
Municipio de Toledo;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Toledo;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);9;14;55,6
Municipio de Toledo;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);43;58;34,9
Municipio de Toledo;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);23;28;21,7
Municipio de Toledo;6.-TRÁFICO DE DROGAS (EU);5;3;-40,0
Municipio de Toledo;7.-DAÑOS;72;76;5,6
Municipio de Toledo;8.-HURTOS;251;283;12,7
CATALUÑA;1.-DELITOS Y FALTAS;98168;95712;-2,5
CATALUÑA;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);8;10;25,0
CATALUÑA;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);5503;4911;-10,8
CATALUÑA;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);5799;6418;10,7
CATALUÑA;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);1967;1825;-7,2
CATALUÑA;6.-TRÁFICO DE DROGAS (EU);440;469;6,6
CATALUÑA;7.-DAÑOS;9309;9454;1,6
CATALUÑA;8.-HURTOS;36842;36593;-0,7
Provincia de Barcelona;1.-DELITOS Y FALTAS;75479;74402;-1,4
Provincia de Barcelona;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);6;6;0,0
Provincia de Barcelona;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);4963;4425;-10,8
Provincia de Barcelona;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);3827;4329;13,1
Provincia de Barcelona;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);1668;1568;-6,0
Provincia de Barcelona;6.-TRÁFICO DE DROGAS (EU);269;290;7,8
Provincia de Barcelona;7.-DAÑOS;6675;6830;2,3
Provincia de Barcelona;8.-HURTOS;31104;31040;-0,2
Municipio de Badalona;1.-DELITOS Y FALTAS;2778;2617;-5,8
Municipio de Badalona;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;1;100,0
Municipio de Badalona;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);359;293;-18,4
Municipio de Badalona;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);94;134;42,6
Municipio de Badalona;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);59;58;-1,7
Municipio de Badalona;6.-TRÁFICO DE DROGAS (EU);11;8;-27,3
Municipio de Badalona;7.-DAÑOS;281;277;-1,4
Municipio de Badalona;8.-HURTOS;940;761;-19,0
Municipio de Barcelona;1.-DELITOS Y FALTAS;35386;35480;0,3
Municipio de Barcelona;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;2;100,0
Municipio de Barcelona;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);2725;2333;-14,4
Municipio de Barcelona;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);1239;1328;7,2
Municipio de Barcelona;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);890;881;-1,0
Municipio de Barcelona;6.-TRÁFICO DE DROGAS (EU);111;99;-10,8
Municipio de Barcelona;7.-DAÑOS;2240;2252;0,5
Municipio de Barcelona;8.-HURTOS;18709;18956;1,3
Municipio de Castelldefels;1.-DELITOS Y FALTAS;678;689;1,6
Municipio de Castelldefels;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Castelldefels;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);30;31;3,3
Municipio de Castelldefels;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);59;40;-32,2
Municipio de Castelldefels;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);6;13;116,7
Municipio de Castelldefels;6.-TRÁFICO DE DROGAS (EU);1;2;100,0
Municipio de Castelldefels;7.-DAÑOS;54;75;38,9
Municipio de Castelldefels;8.-HURTOS;235;207;-11,9
Municipio de Cerdanyola del Vallès;1.-DELITOS Y FALTAS;547;485;-11,3
Municipio de Cerdanyola del Vallès;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Cerdanyola del Vallès;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);17;21;23,5
Municipio de Cerdanyola del Vallès;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);39;51;30,8
Municipio de Cerdanyola del Vallès;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);5;10;100,0
Municipio de Cerdanyola del Vallès;6.-TRÁFICO DE DROGAS (EU);2;2;0,0
Municipio de Cerdanyola del Vallès;7.-DAÑOS;59;60;1,7
Municipio de Cerdanyola del Vallès;8.-HURTOS;179;127;-29,1
Municipio de Cornellà de Llobregat;1.-DELITOS Y FALTAS;1278;1208;-5,5
Municipio de Cornellà de Llobregat;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Cornellà de Llobregat;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);103;93;-9,7
