TERRITORIO;TIPOLOGÍA PENAL;2014;2015;Var. % 15/14
Municipio de San Bartolomé de Tirajana;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);55;54;-1,8
Municipio de San Bartolomé de Tirajana;4.-ROBOS CON FUERZA;215;269;25,1
Municipio de San Bartolomé de Tirajana;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);54;42;-22,2
Municipio de San Bartolomé de Tirajana;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);34;39;14,7
Municipio de San Bartolomé de Tirajana;6.-TRÁFICO DE DROGAS (EU);7;13;85,7
Municipio de San Bartolomé de Tirajana;7.-DAÑOS;158;171;8,2
Municipio de San Bartolomé de Tirajana;8.-HURTOS;1255;1182;-5,8
Municipio de Santa Lucía de Tirajana;1.-DELITOS Y FALTAS (EU);1154;1464;26,9
Municipio de Santa Lucía de Tirajana;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;1;100
Municipio de Santa Lucía de Tirajana;3.-DELINCUENCIA VIOLENTA (EU);23;41;78,3
Municipio de Santa Lucía de Tirajana;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);4;20;400
Municipio de Santa Lucía de Tirajana;4.-ROBOS CON FUERZA;73;155;112,3
Municipio de Santa Lucía de Tirajana;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);31;55;77,4
Municipio de Santa Lucía de Tirajana;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);15;29;93,3
Municipio de Santa Lucía de Tirajana;6.-TRÁFICO DE DROGAS (EU);1;5;400
Municipio de Santa Lucía de Tirajana;7.-DAÑOS;91;136;49,5
Municipio de Santa Lucía de Tirajana;8.-HURTOS;306;388;26,8
Municipio de Telde;1.-DELITOS Y FALTAS (EU);2183;2283;4,6
Municipio de Telde;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;2;100
Municipio de Telde;3.-DELINCUENCIA VIOLENTA (EU);48;48;0
Municipio de Telde;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);30;28;-6,7
Municipio de Telde;4.-ROBOS CON FUERZA;237;304;28,3
Municipio de Telde;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);50;57;14
Municipio de Telde;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);62;51;-17,7
Municipio de Telde;6.-TRÁFICO DE DROGAS (EU);14;13;-7,1
Municipio de Telde;7.-DAÑOS;184;185;0,5
Municipio de Telde;8.-HURTOS;509;517;1,6
Isla de Lanzarote;1.-DELITOS Y FALTAS (EU);3519;3311;-5,9
Isla de Lanzarote;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;2;100
Isla de Lanzarote;3.-DELINCUENCIA VIOLENTA (EU);106;88;-17
Isla de Lanzarote;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);67;41;-38,8
Isla de Lanzarote;4.-ROBOS CON FUERZA;647;593;-8,3
Isla de Lanzarote;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);168;158;-6
Isla de Lanzarote;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);51;72;41,2
Isla de Lanzarote;6.-TRÁFICO DE DROGAS (EU);23;11;-52,2
Isla de Lanzarote;7.-DAÑOS;311;313;0,6
Isla de Lanzarote;8.-HURTOS;1224;929;-24,1
Municipio de Arrecife;1.-DELITOS Y FALTAS (EU);1125;1123;-0,2
Municipio de Arrecife;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;2;100
Municipio de Arrecife;3.-DELINCUENCIA VIOLENTA (EU);55;37;-32,7
Municipio de Arrecife;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);41;18;-56,1
Municipio de Arrecife;4.-ROBOS CON FUERZA;186;216;16,1
Municipio de Arrecife;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);24;36;50
Municipio de Arrecife;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);28;45;60,7
Municipio de Arrecife;6.-TRÁFICO DE DROGAS (EU);7;3;-57,1
Municipio de Arrecife;7.-DAÑOS;110;139;26,4
Municipio de Arrecife;8.-HURTOS;315;251;-20,3
Provincia de Santa Cruz de Tenerife;1.-DELITOS Y FALTAS (EU);20825;21620;3,8
Provincia de Santa Cruz de Tenerife;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);3;1;-66,7
Provincia de Santa Cruz de Tenerife;3.-DELINCUENCIA VIOLENTA (EU);595;631;6,1
Provincia de Santa Cruz de Tenerife;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);333;400;20,1
Provincia de Santa Cruz de Tenerife;4.-ROBOS CON FUERZA;3572;3623;1,4
Provincia de Santa Cruz de Tenerife;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);1114;928;-16,7
Provincia de Santa Cruz de Tenerife;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);490;373;-23,9
Provincia de Santa Cruz de Tenerife;6.-TRÁFICO DE DROGAS (EU);108;128;18,5
Provincia de Santa Cruz de Tenerife;7.-DAÑOS;1546;1578;2,1
Provincia de Santa Cruz de Tenerife;8.-HURTOS;7716;8061;4,5
Isla de Gomera (La);1.-DELITOS Y FALTAS (EU);201;185;-8
Isla de Gomera (La);2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0
Isla de Gomera (La);3.-DELINCUENCIA VIOLENTA (EU);7;3;-57,1
Isla de Gomera (La);3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);0;0;0
Isla de Gomera (La);4.-ROBOS CON FUERZA;26;12;-53,8
Isla de Gomera (La);4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);11;2;-81,8
Isla de Gomera (La);5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);4;1;-75
Isla de Gomera (La);6.-TRÁFICO DE DROGAS (EU);8;1;-87,5
Isla de Gomera (La);7.-DAÑOS;33;32;-3
Isla de Gomera (La);8.-HURTOS;33;29;-12,1
Isla de Hierro (El);1.-DELITOS Y FALTAS (EU);91;71;-22
Isla de Hierro (El);2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0
Isla de Hierro (El);3.-DELINCUENCIA VIOLENTA (EU);1;2;100
Isla de Hierro (El);3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);0;1;100
Isla de Hierro (El);4.-ROBOS CON FUERZA;6;5;-16,7
Isla de Hierro (El);4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);4;3;-25
Isla de Hierro (El);5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);0;1;100
Isla de Hierro (El);6.-TRÁFICO DE DROGAS (EU);0;0;0
Isla de Hierro (El);7.-DAÑOS;8;10;25
Isla de Hierro (El);8.-HURTOS;13;20;53,8
Isla de Palma (La);1.-DELITOS Y FALTAS (EU);1151;981;-14,8
Isla de Palma (La);2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0
Isla de Palma (La);3.-DELINCUENCIA VIOLENTA (EU);27;14;-48,1
Isla de Palma (La);3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);7;5;-28,6
Isla de Palma (La);4.-ROBOS CON FUERZA;157;125;-20,4
Isla de Palma (La);4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);41;53;29,3
Isla de Palma (La);5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);14;10;-28,6
Isla de Palma (La);6.-TRÁFICO DE DROGAS (EU);6;7;16,7
Isla de Palma (La);7.-DAÑOS;122;124;1,6
Isla de Palma (La);8.-HURTOS;349;261;-25,2
Isla de Tenerife;1.-DELITOS Y FALTAS (EU);19382;20383;5,2
Isla de Tenerife;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);3;1;-66,7
Isla de Tenerife;3.-DELINCUENCIA VIOLENTA (EU);560;612;9,3
Isla de Tenerife;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);326;394;20,9
Isla de Tenerife;4.-ROBOS CON FUERZA;3383;3481;2,9
Isla de Tenerife;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);1058;870;-17,8
Isla de Tenerife;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);472;361;-23,5
Isla de Tenerife;6.-TRÁFICO DE DROGAS (EU);94;120;27,7
Isla de Tenerife;7.-DAÑOS;1383;1412;2,1
Isla de Tenerife;8.-HURTOS;7321;7751;5,9
Municipio de Arona;1.-DELITOS Y FALTAS (EU);2670;2837;6,3
Municipio de Arona;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;0;-100
Municipio de Arona;3.-DELINCUENCIA VIOLENTA (EU);102;110;7,8
Municipio de Arona;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);69;77;11,6
Municipio de Arona;4.-ROBOS CON FUERZA;385;433;12,5
Municipio de Arona;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);156;121;-22,4
Municipio de Arona;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);69;67;-2,9
Municipio de Arona;6.-TRÁFICO DE DROGAS (EU);5;18;260
Municipio de Arona;7.-DAÑOS;159;136;-14,5
Municipio de Arona;8.-HURTOS;1286;1292;0,5
Municipio de San Cristóbal de la Laguna;1.-DELITOS Y FALTAS (EU);2885;2921;1,2
Municipio de San Cristóbal de la Laguna;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0
Municipio de San Cristóbal de la Laguna;3.-DELINCUENCIA VIOLENTA (EU);79;100;26,6
Municipio de San Cristóbal de la Laguna;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);46;71;54,3
Municipio de San Cristóbal de la Laguna;4.-ROBOS CON FUERZA;625;497;-20,5
Municipio de San Cristóbal de la Laguna;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);156;140;-10,3
Municipio de San Cristóbal de la Laguna;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);90;75;-16,7
Municipio de San Cristóbal de la Laguna;6.-TRÁFICO DE DROGAS (EU);20;26;30
Municipio de San Cristóbal de la Laguna;7.-DAÑOS;266;252;-5,3
Municipio de San Cristóbal de la Laguna;8.-HURTOS;776;868;11,9
Municipio de Santa Cruz de Tenerife;1.-DELITOS Y FALTAS (EU);4602;5583;21,3
Municipio de Santa Cruz de Tenerife;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;0;-100
Municipio de Santa Cruz de Tenerife;3.-DELINCUENCIA VIOLENTA (EU);153;184;20,3
Municipio de Santa Cruz de Tenerife;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);98;134;36,7
Municipio de Santa Cruz de Tenerife;4.-ROBOS CON FUERZA;819;1019;24,4
Municipio de Santa Cruz de Tenerife;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);154;174;13
Municipio de Santa Cruz de Tenerife;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);127;84;-33,9
Municipio de Santa Cruz de Tenerife;6.-TRÁFICO DE DROGAS (EU);31;32;3,2
Municipio de Santa Cruz de Tenerife;7.-DAÑOS;366;406;10,9
Municipio de Santa Cruz de Tenerife;8.-HURTOS;1600;2115;32,2
CANTABRIA;1.-DELITOS Y FALTAS (EU);8485;8037;-5,3
CANTABRIA;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;3;100
CANTABRIA;3.-DELINCUENCIA VIOLENTA (EU);288;268;-6,9
CANTABRIA;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);153;124;-19
CANTABRIA;4.-ROBOS CON FUERZA;1365;1041;-23,7
CANTABRIA;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);450;336;-25,3
CANTABRIA;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);121;118;-2,5
CANTABRIA;6.-TRÁFICO DE DROGAS (EU);37;57;54,1
CANTABRIA;7.-DAÑOS;802;807;0,6
CANTABRIA;8.-HURTOS;2650;2378;-10,3
Municipio de Santander;1.-DELITOS Y FALTAS (EU);3115;3074;-1,3
Municipio de Santander;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0
Municipio de Santander;3.-DELINCUENCIA VIOLENTA (EU);125;146;16,8
Municipio de Santander;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);74;79;6,8
Municipio de Santander;4.-ROBOS CON FUERZA;343;238;-30,6
Municipio de Santander;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);107;80;-25,2
Municipio de Santander;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);60;60;0
Municipio de Santander;6.-TRÁFICO DE DROGAS (EU);12;24;100
Municipio de Santander;7.-DAÑOS;298;298;0
Municipio de Santander;8.-HURTOS;1234;1117;-9,5
Municipio de Torrelavega;1.-DELITOS Y FALTAS (EU);792;746;-5,8
Municipio de Torrelavega;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0
Municipio de Torrelavega;3.-DELINCUENCIA VIOLENTA (EU);43;24;-44,2
Municipio de Torrelavega;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);23;11;-52,2
Municipio de Torrelavega;4.-ROBOS CON FUERZA;126;118;-6,3
Municipio de Torrelavega;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);41;32;-22
Municipio de Torrelavega;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);7;4;-42,9
Municipio de Torrelavega;6.-TRÁFICO DE DROGAS (EU);2;2;0
Municipio de Torrelavega;7.-DAÑOS;85;67;-21,2
Municipio de Torrelavega;8.-HURTOS;254;259;2
CASTILLA Y LEÓN;1.-DELITOS Y FALTAS (EU);38662;37144;-3,9
CASTILLA Y LEÓN;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);5;5;0
CASTILLA Y LEÓN;3.-DELINCUENCIA VIOLENTA (EU);792;724;-8,6
CASTILLA Y LEÓN;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);470;425;-9,6
CASTILLA Y LEÓN;4.-ROBOS CON FUERZA;5994;5202;-13,2
CASTILLA Y LEÓN;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);1909;1753;-8,2
CASTILLA Y LEÓN;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);383;364;-5
CASTILLA Y LEÓN;6.-TRÁFICO DE DROGAS (EU);145;142;-2,1
CASTILLA Y LEÓN;7.-DAÑOS;5446;5317;-2,4
CASTILLA Y LEÓN;8.-HURTOS;12870;12023;-6,6
Provincia de Ávila;1.-DELITOS Y FALTAS (EU);2567;2435;-5,1
Provincia de Ávila;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;1;100
Provincia de Ávila;3.-DELINCUENCIA VIOLENTA (EU);44;47;6,8
Provincia de Ávila;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);24;27;12,5
Provincia de Ávila;4.-ROBOS CON FUERZA;578;499;-13,7
Provincia de Ávila;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);294;234;-20,4
Provincia de Ávila;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);22;23;4,5
Provincia de Ávila;6.-TRÁFICO DE DROGAS (EU);7;10;42,9
Provincia de Ávila;7.-DAÑOS;501;399;-20,4
Provincia de Ávila;8.-HURTOS;500;499;-0,2
Municipio de Ávila;1.-DELITOS Y FALTAS (EU);756;751;-0,7
Municipio de Ávila;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0
Municipio de Ávila;3.-DELINCUENCIA VIOLENTA (EU);16;18;12,5
Municipio de Ávila;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);12;11;-8,3
Municipio de Ávila;4.-ROBOS CON FUERZA;92;67;-27,2
Municipio de Ávila;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);21;25;19
Municipio de Ávila;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);11;6;-45,5
Municipio de Ávila;6.-TRÁFICO DE DROGAS (EU);3;3;0
Municipio de Ávila;7.-DAÑOS;174;130;-25,3
Municipio de Ávila;8.-HURTOS;212;224;5,7
Provincia de Burgos;1.-DELITOS Y FALTAS (EU);5915;5436;-8,1
Provincia de Burgos;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0
Provincia de Burgos;3.-DELINCUENCIA VIOLENTA (EU);140;123;-12,1
Provincia de Burgos;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);84;78;-7,1
Provincia de Burgos;4.-ROBOS CON FUERZA;1005;780;-22,4
Provincia de Burgos;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);309;238;-23
Provincia de Burgos;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);56;52;-7,1
Provincia de Burgos;6.-TRÁFICO DE DROGAS (EU);27;20;-25,9
Provincia de Burgos;7.-DAÑOS;864;823;-4,7
Provincia de Burgos;8.-HURTOS;2129;1906;-10,5
Municipio de Burgos;1.-DELITOS Y FALTAS (EU);3137;2959;-5,7
Municipio de Burgos;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0
Municipio de Burgos;3.-DELINCUENCIA VIOLENTA (EU);95;77;-18,9
Municipio de Burgos;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);62;51;-17,7
Municipio de Burgos;4.-ROBOS CON FUERZA;430;298;-30,7
Municipio de Burgos;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);103;74;-28,2
Municipio de Burgos;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);29;22;-24,1
Municipio de Burgos;6.-TRÁFICO DE DROGAS (EU);15;14;-6,7
Municipio de Burgos;7.-DAÑOS;407;403;-1
Municipio de Burgos;8.-HURTOS;1426;1291;-9,5
Provincia de León;1.-DELITOS Y FALTAS (EU);8124;7819;-3,8
Provincia de León;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);2;1;-50
Provincia de León;3.-DELINCUENCIA VIOLENTA (EU);207;157;-24,2
Provincia de León;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);131;99;-24,4
Provincia de León;4.-ROBOS CON FUERZA;1168;1066;-8,7
Provincia de León;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);329;415;26,1
Provincia de León;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);83;95;14,5
Provincia de León;6.-TRÁFICO DE DROGAS (EU);19;21;10,5
Provincia de León;7.-DAÑOS;1162;1218;4,8
Provincia de León;8.-HURTOS;2734;2446;-10,5
Municipio de León;1.-DELITOS Y FALTAS (EU);3245;3209;-1,1
Municipio de León;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;1;0
Municipio de León;3.-DELINCUENCIA VIOLENTA (EU);132;102;-22,7
Municipio de León;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);96;70;-27,1
Municipio de León;4.-ROBOS CON FUERZA;260;267;2,7
Municipio de León;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);49;68;38,8
Municipio de León;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);32;41;28,1
Municipio de León;6.-TRÁFICO DE DROGAS (EU);8;3;-62,5
Municipio de León;7.-DAÑOS;419;445;6,2
Municipio de León;8.-HURTOS;1394;1245;-10,7
Municipio de Ponferrada;1.-DELITOS Y FALTAS (EU);1145;1118;-2,4
Municipio de Ponferrada;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0
Municipio de Ponferrada;3.-DELINCUENCIA VIOLENTA (EU);19;11;-42,1
Municipio de Ponferrada;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);12;8;-33,3
Municipio de Ponferrada;4.-ROBOS CON FUERZA;175;127;-27,4
Municipio de Ponferrada;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);34;45;32,4
Municipio de Ponferrada;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);14;17;21,4
Municipio de Ponferrada;6.-TRÁFICO DE DROGAS (EU);1;8;700
Municipio de Ponferrada;7.-DAÑOS;192;185;-3,6
Municipio de Ponferrada;8.-HURTOS;459;410;-10,7
Provincia de Palencia;1.-DELITOS Y FALTAS (EU);2112;1930;-8,6
Provincia de Palencia;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;0;-100
Provincia de Palencia;3.-DELINCUENCIA VIOLENTA (EU);43;32;-25,6
Provincia de Palencia;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);19;20;5,3
Provincia de Palencia;4.-ROBOS CON FUERZA;235;219;-6,8
Provincia de Palencia;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);66;82;24,2
Provincia de Palencia;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);14;9;-35,7
Provincia de Palencia;6.-TRÁFICO DE DROGAS (EU);10;8;-20
Provincia de Palencia;7.-DAÑOS;336;336;0
Provincia de Palencia;8.-HURTOS;645;535;-17,1
Municipio de Palencia;1.-DELITOS Y FALTAS (EU);1069;1025;-4,1
Municipio de Palencia;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;0;-100
Municipio de Palencia;3.-DELINCUENCIA VIOLENTA (EU);25;19;-24
Municipio de Palencia;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);15;16;6,7
Municipio de Palencia;4.-ROBOS CON FUERZA;75;93;24
Municipio de Palencia;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);20;32;60
Municipio de Palencia;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);10;7;-30
Municipio de Palencia;6.-TRÁFICO DE DROGAS (EU);4;4;0
Municipio de Palencia;7.-DAÑOS;179;211;17,9
Municipio de Palencia;8.-HURTOS;424;316;-25,5
Provincia de Salamanca;1.-DELITOS Y FALTAS (EU);4372;4836;10,6
Provincia de Salamanca;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;2;100
Provincia de Salamanca;3.-DELINCUENCIA VIOLENTA (EU);121;124;2,5
Provincia de Salamanca;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);76;75;-1,3
Provincia de Salamanca;4.-ROBOS CON FUERZA;544;549;0,9
Provincia de Salamanca;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);204;180;-11,8
Provincia de Salamanca;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);54;54;0
Provincia de Salamanca;6.-TRÁFICO DE DROGAS (EU);20;29;45
Provincia de Salamanca;7.-DAÑOS;471;517;9,8
Provincia de Salamanca;8.-HURTOS;1494;1816;21,6
Municipio de Salamanca;1.-DELITOS Y FALTAS (EU);2284;2765;21,1
Municipio de Salamanca;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;1;100
Municipio de Salamanca;3.-DELINCUENCIA VIOLENTA (EU);85;79;-7,1
Municipio de Salamanca;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);65;64;-1,5
Municipio de Salamanca;4.-ROBOS CON FUERZA;214;201;-6,1
Municipio de Salamanca;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);41;42;2,4
Municipio de Salamanca;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);22;29;31,8
Municipio de Salamanca;6.-TRÁFICO DE DROGAS (EU);12;17;41,7
Municipio de Salamanca;7.-DAÑOS;179;233;30,2
Municipio de Salamanca;8.-HURTOS;975;1293;32,6
Provincia de Segovia;1.-DELITOS Y FALTAS (EU);2353;2150;-8,6
Provincia de Segovia;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0
Provincia de Segovia;3.-DELINCUENCIA VIOLENTA (EU);40;27;-32,5
Provincia de Segovia;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);17;13;-23,5
Provincia de Segovia;4.-ROBOS CON FUERZA;443;366;-17,4
Provincia de Segovia;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);154;150;-2,6
Provincia de Segovia;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);17;15;-11,8
Provincia de Segovia;6.-TRÁFICO DE DROGAS (EU);16;11;-31,3
Provincia de Segovia;7.-DAÑOS;340;331;-2,6
Provincia de Segovia;8.-HURTOS;620;564;-9
Municipio de Segovia;1.-DELITOS Y FALTAS (EU);884;836;-5,4
Municipio de Segovia;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0
Municipio de Segovia;3.-DELINCUENCIA VIOLENTA (EU);21;13;-38,1
Municipio de Segovia;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);14;8;-42,9
Municipio de Segovia;4.-ROBOS CON FUERZA;84;78;-7,1
Municipio de Segovia;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);19;23;21,1
Municipio de Segovia;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);8;6;-25
Municipio de Segovia;6.-TRÁFICO DE DROGAS (EU);4;3;-25
Municipio de Segovia;7.-DAÑOS;148;153;3,4
Municipio de Segovia;8.-HURTOS;326;292;-10,4
Provincia de Soria;1.-DELITOS Y FALTAS (EU);1132;1092;-3,5
Provincia de Soria;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;1;100
Provincia de Soria;3.-DELINCUENCIA VIOLENTA (EU);24;30;25
Provincia de Soria;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);10;13;30
Provincia de Soria;4.-ROBOS CON FUERZA;175;171;-2,3
Provincia de Soria;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);36;55;52,8
Provincia de Soria;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);3;3;0
Provincia de Soria;6.-TRÁFICO DE DROGAS (EU);6;9;50
Provincia de Soria;7.-DAÑOS;200;138;-31
Provincia de Soria;8.-HURTOS;317;312;-1,6
Municipio de Soria;1.-DELITOS Y FALTAS (EU);597;583;-2,3
Municipio de Soria;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;1;100
Municipio de Soria;3.-DELINCUENCIA VIOLENTA (EU);18;19;5,6
Municipio de Soria;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);7;8;14,3
Municipio de Soria;4.-ROBOS CON FUERZA;55;51;-7,3
Municipio de Soria;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);8;13;62,5
Municipio de Soria;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);1;1;0
Municipio de Soria;6.-TRÁFICO DE DROGAS (EU);5;6;20
Municipio de Soria;7.-DAÑOS;111;67;-39,6
Municipio de Soria;8.-HURTOS;207;210;1,4
Provincia de Valladolid;1.-DELITOS Y FALTAS (EU);9855;9197;-6,7
Provincia de Valladolid;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);2;0;-100
Provincia de Valladolid;3.-DELINCUENCIA VIOLENTA (EU);124;136;9,7
Provincia de Valladolid;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);75;74;-1,3
