TERRITORIO;TIPOLOGÍA PENAL;2014;2015;Var. % 15/14
Municipio de Torrelavega;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);58;45;-22,4
Municipio de Torrelavega;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);18;15;-16,7
Municipio de Torrelavega;6.-TRÁFICO DE DROGAS (EU);2;3;50
Municipio de Torrelavega;7.-DAÑOS;121;96;-20,7
Municipio de Torrelavega;8.-HURTOS;345;430;24,6
CASTILLA Y LEÓN;1.-DELITOS Y FALTAS;58287;55902;-4,1
CASTILLA Y LEÓN;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);7;6;-14,3
CASTILLA Y LEÓN;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);734;700;-4,6
CASTILLA Y LEÓN;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);2762;2503;-9,4
CASTILLA Y LEÓN;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);558;563;0,9
CASTILLA Y LEÓN;6.-TRÁFICO DE DROGAS (EU);303;240;-20,8
CASTILLA Y LEÓN;7.-DAÑOS;8352;7980;-4,5
CASTILLA Y LEÓN;8.-HURTOS;19209;18290;-4,8
Provincia de Ávila;1.-DELITOS Y FALTAS;3936;3735;-5,1
Provincia de Ávila;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;1;100
Provincia de Ávila;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);45;41;-8,9
Provincia de Ávila;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);351;352;0,3
Provincia de Ávila;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);37;29;-21,6
Provincia de Ávila;6.-TRÁFICO DE DROGAS (EU);22;18;-18,2
Provincia de Ávila;7.-DAÑOS;780;649;-16,8
Provincia de Ávila;8.-HURTOS;814;798;-2
Municipio de Ávila;1.-DELITOS Y FALTAS;1074;1067;-0,7
Municipio de Ávila;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0
Municipio de Ávila;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);17;15;-11,8
Municipio de Ávila;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);27;38;40,7
Municipio de Ávila;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);15;7;-53,3
Municipio de Ávila;6.-TRÁFICO DE DROGAS (EU);5;5;0
Municipio de Ávila;7.-DAÑOS;222;183;-17,6
Municipio de Ávila;8.-HURTOS;310;316;1,9
Provincia de Burgos;1.-DELITOS Y FALTAS;9091;8326;-8,4
Provincia de Burgos;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0
Provincia de Burgos;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);127;122;-3,9
Provincia de Burgos;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);476;344;-27,7
Provincia de Burgos;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);78;87;11,5
Provincia de Burgos;6.-TRÁFICO DE DROGAS (EU);59;34;-42,4
Provincia de Burgos;7.-DAÑOS;1364;1242;-8,9
Provincia de Burgos;8.-HURTOS;3235;2939;-9,1
Municipio de Burgos;1.-DELITOS Y FALTAS;4566;4389;-3,9
Municipio de Burgos;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0
Municipio de Burgos;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);81;69;-14,8
Municipio de Burgos;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);182;116;-36,3
Municipio de Burgos;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);40;41;2,5
Municipio de Burgos;6.-TRÁFICO DE DROGAS (EU);23;20;-13
Municipio de Burgos;7.-DAÑOS;609;586;-3,8
Municipio de Burgos;8.-HURTOS;2046;1885;-7,9
Provincia de León;1.-DELITOS Y FALTAS;12191;11722;-3,8
Provincia de León;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);3;2;-33,3
Provincia de León;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);195;177;-9,2
Provincia de León;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);476;571;20
Provincia de León;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);119;138;16
Provincia de León;6.-TRÁFICO DE DROGAS (EU);43;42;-2,3
Provincia de León;7.-DAÑOS;1776;1804;1,6
Provincia de León;8.-HURTOS;4109;3731;-9,2
Municipio de León;1.-DELITOS Y FALTAS;4651;4640;-0,2
Municipio de León;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);2;1;-50
Municipio de León;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);127;121;-4,7
Municipio de León;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);79;111;40,5
Municipio de León;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);43;56;30,2
Municipio de León;6.-TRÁFICO DE DROGAS (EU);12;6;-50
Municipio de León;7.-DAÑOS;603;614;1,8
Municipio de León;8.-HURTOS;1977;1820;-7,9
Municipio de Ponferrada;1.-DELITOS Y FALTAS;1716;1622;-5,5
Municipio de Ponferrada;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0
Municipio de Ponferrada;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);21;19;-9,5
Municipio de Ponferrada;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);46;62;34,8
Municipio de Ponferrada;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);20;23;15
Municipio de Ponferrada;6.-TRÁFICO DE DROGAS (EU);3;8;166,7
Municipio de Ponferrada;7.-DAÑOS;290;265;-8,6
Municipio de Ponferrada;8.-HURTOS;678;611;-9,9
Provincia de Palencia;1.-DELITOS Y FALTAS;3281;2998;-8,6
Provincia de Palencia;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;0;-100
Provincia de Palencia;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);33;42;27,3
Provincia de Palencia;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);92;110;19,6
Provincia de Palencia;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);29;19;-34,5
Provincia de Palencia;6.-TRÁFICO DE DROGAS (EU);20;14;-30
Provincia de Palencia;7.-DAÑOS;523;528;1
Provincia de Palencia;8.-HURTOS;1022;864;-15,5
Municipio de Palencia;1.-DELITOS Y FALTAS;1573;1591;1,1
Municipio de Palencia;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;0;-100
Municipio de Palencia;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);27;29;7,4
Municipio de Palencia;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);29;45;55,2
Municipio de Palencia;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);19;13;-31,6
Municipio de Palencia;6.-TRÁFICO DE DROGAS (EU);9;5;-44,4
Municipio de Palencia;7.-DAÑOS;260;335;28,8
Municipio de Palencia;8.-HURTOS;608;501;-17,6
Provincia de Salamanca;1.-DELITOS Y FALTAS;6643;7265;9,4
Provincia de Salamanca;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;2;100
Provincia de Salamanca;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);125;122;-2,4
Provincia de Salamanca;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);273;259;-5,1
Provincia de Salamanca;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);78;81;3,8
Provincia de Salamanca;6.-TRÁFICO DE DROGAS (EU);39;44;12,8
Provincia de Salamanca;7.-DAÑOS;742;769;3,6
Provincia de Salamanca;8.-HURTOS;2170;2756;27
Municipio de Salamanca;1.-DELITOS Y FALTAS;3313;4109;24
Municipio de Salamanca;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;1;100
Municipio de Salamanca;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);105;98;-6,7
Municipio de Salamanca;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);63;73;15,9
Municipio de Salamanca;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);37;40;8,1
Municipio de Salamanca;6.-TRÁFICO DE DROGAS (EU);19;20;5,3
Municipio de Salamanca;7.-DAÑOS;253;340;34,4
Municipio de Salamanca;8.-HURTOS;1336;1933;44,7
Provincia de Segovia;1.-DELITOS Y FALTAS;3583;3350;-6,5
Provincia de Segovia;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0
Provincia de Segovia;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);31;37;19,4
Provincia de Segovia;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);239;204;-14,6
Provincia de Segovia;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);24;27;12,5
Provincia de Segovia;6.-TRÁFICO DE DROGAS (EU);32;18;-43,8
Provincia de Segovia;7.-DAÑOS;527;521;-1,1
Provincia de Segovia;8.-HURTOS;967;884;-8,6
Municipio de Segovia;1.-DELITOS Y FALTAS;1286;1217;-5,4
Municipio de Segovia;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0
Municipio de Segovia;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);22;13;-40,9
Municipio de Segovia;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);34;30;-11,8
Municipio de Segovia;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);10;9;-10
Municipio de Segovia;6.-TRÁFICO DE DROGAS (EU);6;5;-16,7
Municipio de Segovia;7.-DAÑOS;205;213;3,9
Municipio de Segovia;8.-HURTOS;487;438;-10,1
Provincia de Soria;1.-DELITOS Y FALTAS;1781;1715;-3,7
Provincia de Soria;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;1;100
Provincia de Soria;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);17;17;0
Provincia de Soria;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);68;96;41,2
Provincia de Soria;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);8;4;-50
Provincia de Soria;6.-TRÁFICO DE DROGAS (EU);14;13;-7,1
Provincia de Soria;7.-DAÑOS;305;210;-31,1
Provincia de Soria;8.-HURTOS;509;487;-4,3
Municipio de Soria;1.-DELITOS Y FALTAS;915;856;-6,4
Municipio de Soria;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;1;100
Municipio de Soria;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);12;8;-33,3
Municipio de Soria;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);20;20;0
Municipio de Soria;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);2;1;-50
Municipio de Soria;6.-TRÁFICO DE DROGAS (EU);6;6;0
Municipio de Soria;7.-DAÑOS;168;100;-40,5
Municipio de Soria;8.-HURTOS;310;307;-1
Provincia de Valladolid;1.-DELITOS Y FALTAS;14327;13341;-6,9
Provincia de Valladolid;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);2;0;-100
Provincia de Valladolid;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);115;105;-8,7
Provincia de Valladolid;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);599;426;-28,9
Provincia de Valladolid;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);128;123;-3,9
Provincia de Valladolid;6.-TRÁFICO DE DROGAS (EU);38;35;-7,9
Provincia de Valladolid;7.-DAÑOS;1882;1848;-1,8
Provincia de Valladolid;8.-HURTOS;5425;4798;-11,6
Municipio de Valladolid;1.-DELITOS Y FALTAS;8539;7540;-11,7
Municipio de Valladolid;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;0;-100
Municipio de Valladolid;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);91;87;-4,4
Municipio de Valladolid;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);300;191;-36,3
Municipio de Valladolid;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);74;63;-14,9
Municipio de Valladolid;6.-TRÁFICO DE DROGAS (EU);23;23;0
Municipio de Valladolid;7.-DAÑOS;897;887;-1,1
Municipio de Valladolid;8.-HURTOS;3882;3181;-18,1
Provincia de Zamora;1.-DELITOS Y FALTAS;3454;3450;-0,1
Provincia de Zamora;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;0;-100
Provincia de Zamora;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);46;37;-19,6
Provincia de Zamora;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);188;141;-25
Provincia de Zamora;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);57;55;-3,5
Provincia de Zamora;6.-TRÁFICO DE DROGAS (EU);36;22;-38,9
Provincia de Zamora;7.-DAÑOS;453;409;-9,7
Provincia de Zamora;8.-HURTOS;958;1033;7,8
Municipio de Zamora;1.-DELITOS Y FALTAS;1484;1482;-0,1
Municipio de Zamora;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0
Municipio de Zamora;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);28;22;-21,4
Municipio de Zamora;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);63;47;-25,4
Municipio de Zamora;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);31;35;12,9
Municipio de Zamora;6.-TRÁFICO DE DROGAS (EU);18;9;-50
Municipio de Zamora;7.-DAÑOS;194;199;2,6
Municipio de Zamora;8.-HURTOS;500;492;-1,6
CASTILLA - LA MANCHA;1.-DELITOS Y FALTAS;52997;50842;-4,1
CASTILLA - LA MANCHA;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);10;11;10
CASTILLA - LA MANCHA;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);876;790;-9,8
CASTILLA - LA MANCHA;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);4915;4518;-8,1
CASTILLA - LA MANCHA;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);891;922;3,5
CASTILLA - LA MANCHA;6.-TRÁFICO DE DROGAS (EU);338;272;-19,5
CASTILLA - LA MANCHA;7.-DAÑOS;6123;6046;-1,3
CASTILLA - LA MANCHA;8.-HURTOS;13240;12923;-2,4
Provincia de Albacete;1.-DELITOS Y FALTAS;9890;9395;-5
Provincia de Albacete;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;2;100
Provincia de Albacete;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);173;164;-5,2
Provincia de Albacete;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);553;561;1,4
Provincia de Albacete;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);178;138;-22,5
Provincia de Albacete;6.-TRÁFICO DE DROGAS (EU);84;71;-15,5
Provincia de Albacete;7.-DAÑOS;1006;956;-5
Provincia de Albacete;8.-HURTOS;3507;3492;-0,4
Municipio de Albacete;1.-DELITOS Y FALTAS;4489;4263;-5
Municipio de Albacete;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0
Municipio de Albacete;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);118;89;-24,6
Municipio de Albacete;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);157;162;3,2
Municipio de Albacete;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);89;89;0
Municipio de Albacete;6.-TRÁFICO DE DROGAS (EU);26;23;-11,5
Municipio de Albacete;7.-DAÑOS;241;243;0,8
Municipio de Albacete;8.-HURTOS;2114;2096;-0,9
Provincia de Ciudad Real;1.-DELITOS Y FALTAS;10773;10841;0,6
Provincia de Ciudad Real;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;4;300
Provincia de Ciudad Real;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);148;127;-14,2
Provincia de Ciudad Real;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);592;563;-4,9
Provincia de Ciudad Real;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);109;95;-12,8
Provincia de Ciudad Real;6.-TRÁFICO DE DROGAS (EU);114;73;-36
Provincia de Ciudad Real;7.-DAÑOS;1259;1280;1,7
Provincia de Ciudad Real;8.-HURTOS;2580;2802;8,6
Municipio de Ciudad Real;1.-DELITOS Y FALTAS;1931;1931;0
Municipio de Ciudad Real;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0
Municipio de Ciudad Real;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);44;38;-13,6
Municipio de Ciudad Real;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);83;72;-13,3
Municipio de Ciudad Real;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);23;14;-39,1
Municipio de Ciudad Real;6.-TRÁFICO DE DROGAS (EU);9;14;55,6
Municipio de Ciudad Real;7.-DAÑOS;200;197;-1,5
Municipio de Ciudad Real;8.-HURTOS;602;670;11,3
Municipio de Puertollano;1.-DELITOS Y FALTAS;1299;1286;-1
Municipio de Puertollano;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0
Municipio de Puertollano;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);25;18;-28
Municipio de Puertollano;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);54;65;20,4
Municipio de Puertollano;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);9;11;22,2
Municipio de Puertollano;6.-TRÁFICO DE DROGAS (EU);6;5;-16,7
Municipio de Puertollano;7.-DAÑOS;182;149;-18,1
Municipio de Puertollano;8.-HURTOS;330;333;0,9
Provincia de Cuenca;1.-DELITOS Y FALTAS;4422;4394;-0,6
Provincia de Cuenca;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);3;3;0
Provincia de Cuenca;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);80;63;-21,3
Provincia de Cuenca;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);292;313;7,2
Provincia de Cuenca;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);46;47;2,2
Provincia de Cuenca;6.-TRÁFICO DE DROGAS (EU);16;11;-31,3
Provincia de Cuenca;7.-DAÑOS;594;629;5,9
Provincia de Cuenca;8.-HURTOS;1124;1078;-4,1
Municipio de Cuenca;1.-DELITOS Y FALTAS;1358;1409;3,8
Municipio de Cuenca;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);2;3;50
Municipio de Cuenca;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);45;43;-4,4
Municipio de Cuenca;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);74;69;-6,8
Municipio de Cuenca;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);18;22;22,2
Municipio de Cuenca;6.-TRÁFICO DE DROGAS (EU);3;0;-100
Municipio de Cuenca;7.-DAÑOS;189;179;-5,3
Municipio de Cuenca;8.-HURTOS;402;409;1,7
Provincia de Guadalajara;1.-DELITOS Y FALTAS;7063;6688;-5,3
Provincia de Guadalajara;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;1;100
Provincia de Guadalajara;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);109;122;11,9
Provincia de Guadalajara;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);755;603;-20,1
Provincia de Guadalajara;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);152;183;20,4
Provincia de Guadalajara;6.-TRÁFICO DE DROGAS (EU);24;23;-4,2
Provincia de Guadalajara;7.-DAÑOS;1230;1232;0,2
Provincia de Guadalajara;8.-HURTOS;1680;1522;-9,4
Municipio de Guadalajara;1.-DELITOS Y FALTAS;2410;2374;-1,5
Municipio de Guadalajara;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0
Municipio de Guadalajara;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);52;64;23,1
Municipio de Guadalajara;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);122;130;6,6
Municipio de Guadalajara;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);65;77;18,5
Municipio de Guadalajara;6.-TRÁFICO DE DROGAS (EU);4;8;100
Municipio de Guadalajara;7.-DAÑOS;390;358;-8,2
Municipio de Guadalajara;8.-HURTOS;755;728;-3,6
Provincia de Toledo;1.-DELITOS Y FALTAS;20849;19524;-6,4
Provincia de Toledo;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);5;1;-80
Provincia de Toledo;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);366;314;-14,2
Provincia de Toledo;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);2723;2478;-9
Provincia de Toledo;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);406;459;13,1
Provincia de Toledo;6.-TRÁFICO DE DROGAS (EU);100;94;-6
Provincia de Toledo;7.-DAÑOS;2034;1949;-4,2
Provincia de Toledo;8.-HURTOS;4349;4029;-7,4
Municipio de Talavera de la Reina;1.-DELITOS Y FALTAS;1983;1954;-1,5
Municipio de Talavera de la Reina;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;0;-100
Municipio de Talavera de la Reina;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);57;45;-21,1
Municipio de Talavera de la Reina;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);117;114;-2,6
Municipio de Talavera de la Reina;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);26;30;15,4
Municipio de Talavera de la Reina;6.-TRÁFICO DE DROGAS (EU);9;14;55,6
Municipio de Talavera de la Reina;7.-DAÑOS;200;195;-2,5
Municipio de Talavera de la Reina;8.-HURTOS;739;779;5,4
Municipio de Toledo;1.-DELITOS Y FALTAS;2388;2386;-0,1
Municipio de Toledo;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0
Municipio de Toledo;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);62;29;-53,2
Municipio de Toledo;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);107;124;15,9
Municipio de Toledo;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);45;62;37,8
Municipio de Toledo;6.-TRÁFICO DE DROGAS (EU);12;12;0
Municipio de Toledo;7.-DAÑOS;194;214;10,3
Municipio de Toledo;8.-HURTOS;735;706;-3,9
CATALUÑA;1.-DELITOS Y FALTAS;321419;315479;-1,8
CATALUÑA;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);41;28;-31,7
CATALUÑA;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);18455;16341;-11,5
CATALUÑA;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);17006;16203;-4,7
CATALUÑA;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);6893;4290;-37,8
CATALUÑA;6.-TRÁFICO DE DROGAS (EU);1578;1458;-7,6
CATALUÑA;7.-DAÑOS;28852;29517;2,3
CATALUÑA;8.-HURTOS;125482;126154;0,5
Provincia de Barcelona;1.-DELITOS Y FALTAS;241441;238770;-1,1
Provincia de Barcelona;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);29;25;-13,8
Provincia de Barcelona;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);16490;14567;-11,7
Provincia de Barcelona;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);10731;11637;8,4
Provincia de Barcelona;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);5858;3586;-38,8
Provincia de Barcelona;6.-TRÁFICO DE DROGAS (EU);927;841;-9,3
Provincia de Barcelona;7.-DAÑOS;20601;20982;1,8
Provincia de Barcelona;8.-HURTOS;101589;102565;1
Municipio de Badalona;1.-DELITOS Y FALTAS;7893;8245;4,5
Municipio de Badalona;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;0;-100
Municipio de Badalona;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);1020;1027;0,7
Municipio de Badalona;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);291;368;26,5
Municipio de Badalona;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);184;172;-6,5
Municipio de Badalona;6.-TRÁFICO DE DROGAS (EU);15;27;80
Municipio de Badalona;7.-DAÑOS;839;850;1,3
Municipio de Badalona;8.-HURTOS;2401;2671;11,2
Municipio de Barcelona;1.-DELITOS Y FALTAS;117261;115813;-1,2
Municipio de Barcelona;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);10;11;10
Municipio de Barcelona;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);9307;7874;-15,4
Municipio de Barcelona;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);3856;5099;32,2
Municipio de Barcelona;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);3299;3014;-8,6
Municipio de Barcelona;6.-TRÁFICO DE DROGAS (EU);379;331;-12,7
Municipio de Barcelona;7.-DAÑOS;7292;7065;-3,1
Municipio de Barcelona;8.-HURTOS;62698;63158;0,7
Municipio de Castelldefels;1.-DELITOS Y FALTAS;2312;2300;-0,5
Municipio de Castelldefels;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;4;100
Municipio de Castelldefels;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);127;116;-8,7
Municipio de Castelldefels;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);175;154;-12
Municipio de Castelldefels;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);36;37;2,8
Municipio de Castelldefels;6.-TRÁFICO DE DROGAS (EU);4;6;50
Municipio de Castelldefels;7.-DAÑOS;258;241;-6,6
Municipio de Castelldefels;8.-HURTOS;816;818;0,2
Municipio de Cerdanyola del Vallès;1.-DELITOS Y FALTAS;1609;1588;-1,3
Municipio de Cerdanyola del Vallès;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0
Municipio de Cerdanyola del Vallès;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);61;65;6,6
Municipio de Cerdanyola del Vallès;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);105;108;2,9
Municipio de Cerdanyola del Vallès;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);30;19;-36,7
Municipio de Cerdanyola del Vallès;6.-TRÁFICO DE DROGAS (EU);4;5;25
Municipio de Cerdanyola del Vallès;7.-DAÑOS;191;205;7,3
Municipio de Cerdanyola del Vallès;8.-HURTOS;482;472;-2,1
Municipio de Cornellà de Llobregat;1.-DELITOS Y FALTAS;3769;3695;-2
Municipio de Cornellà de Llobregat;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0
Municipio de Cornellà de Llobregat;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);334;293;-12,3
